dataset,alpha,group,seed,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc,teacher_ece,teacher_conf_mean,teacher_entropy_mean,teacher_soft_entropy,teacher_soft_conf,agreement_overlap,agreement_nonoverlap
cifar10,1.0,Baseline-Half,15,7,0.756,20.2956,0.20550000000000002,1.0,0.7945,28,0.7511,0.7953,0.7743822336196899,1.2182438373565674,0.08743996153771881,0.1507572593003512,0.4409106373786926,0.8385399580001831,,,,,,,,
cifar10,0.0,Baseline-Half,16,5,0.7377,18.180149999999998,0.21904999999999997,0.99105,0.772,26,0.737,0.7744,0.7826058864593506,1.228690266609192,0.06329233184307813,0.16028360336124897,0.5596906542778015,0.7997929453849792,,,,,,,,
cifar10,0.2,Baseline-Half,16,5,0.7377,18.180149999999998,0.21904999999999997,0.99105,0.772,26,0.737,0.7744,0.7826058864593506,1.228690266609192,0.06329233184307813,0.16028360336124897,0.5596906542778015,0.7997929453849792,,,,,,,,
cifar10,0.4,Baseline-Half,16,5,0.7377,18.180149999999998,0.21904999999999997,0.99105,0.772,26,0.737,0.7744,0.7826058864593506,1.228690266609192,0.06329233184307813,0.16028360336124897,0.5596906542778015,0.7997929453849792,,,,,,,,
cifar10,0.6,Baseline-Half,16,5,0.7377,18.180149999999998,0.21904999999999997,0.99105,0.772,26,0.737,0.7744,0.7826058864593506,1.228690266609192,0.06329233184307813,0.16028360336124897,0.5596906542778015,0.7997929453849792,,,,,,,,
cifar10,0.8,Baseline-Half,16,5,0.7377,18.180149999999998,0.21904999999999997,0.99105,0.772,26,0.737,0.7744,0.7826058864593506,1.228690266609192,0.06329233184307813,0.16028360336124897,0.5596906542778015,0.7997929453849792,,,,,,,,
cifar10,1.0,Baseline-Half,16,5,0.7377,18.180149999999998,0.21904999999999997,0.99105,0.772,26,0.737,0.7744,0.7826058864593506,1.228690266609192,0.06329233184307813,0.16028360336124897,0.5596906542778015,0.7997929453849792,,,,,,,,
cifar10,0.0,Baseline-Half,17,9,0.7651,21.450650000000003,0.2288,0.9872,0.7584,30,0.7509,0.7539,0.8334574103355408,1.4727917909622192,0.11312842433452604,0.1800292127162218,0.36622896790504456,0.8640283942222595,,,,,,,,
cifar10,0.2,Baseline-Half,17,9,0.7651,21.450650000000003,0.2288,0.9872,0.7584,30,0.7509,0.7539,0.8334574103355408,1.4727917909622192,0.11312842433452604,0.1800292127162218,0.36622896790504456,0.8640283942222595,,,,,,,,
cifar10,0.4,Baseline-Half,17,9,0.7651,21.450650000000003,0.2288,0.9872,0.7584,30,0.7509,0.7539,0.8334574103355408,1.4727917909622192,0.11312842433452604,0.1800292127162218,0.36622896790504456,0.8640283942222595,,,,,,,,
cifar10,0.6,Baseline-Half,17,9,0.7651,21.450650000000003,0.2288,0.9872,0.7584,30,0.7509,0.7539,0.8334574103355408,1.4727917909622192,0.11312842433452604,0.1800292127162218,0.36622896790504456,0.8640283942222595,,,,,,,,
