dataset,alpha,group,seed,e_star,best_val_acc,auc_val,final_gen_gap
Digits,0.2,Baseline-Half,12,19,0.9442508816719056,35.29616731405258,0.0522648096084594
Digits,0.2,Baseline-Full,12,20,0.9547038078308104,37.77351930737496,0.0418118238449096
Digits,0.4,Baseline-Half,12,19,0.9442508816719056,35.29616731405258,0.0522648096084594
Digits,0.4,Baseline-Full,12,20,0.9547038078308104,37.77351930737496,0.0418118238449096
Digits,0.6,Baseline-Half,12,19,0.9442508816719056,35.29616731405258,0.0522648096084594
Digits,0.6,Baseline-Full,12,20,0.9547038078308104,37.77351930737496,0.0418118238449096
Digits,0.8,Baseline-Half,12,19,0.9442508816719056,35.29616731405258,0.0522648096084594
Digits,0.8,Baseline-Full,12,20,0.9547038078308104,37.77351930737496,0.0418118238449096
Digits,1.0,Baseline-Half,12,19,0.9442508816719056,35.29616731405258,0.0522648096084594
Digits,1.0,Baseline-Full,12,20,0.9547038078308104,37.77351930737496,0.0418118238449096
Digits,0.0,Distill-S,12,67,0.9581881761550904,81.5993041396141,0.0348553021057792
Digits,0.2,Distill-S,12,120,0.9477351903915404,130.88850265741348,0.0435631095844766
Digits,0.4,Distill-S,12,171,0.9581881761550904,181.30836421251297,0.0313709933861442
Digits,0.6,Distill-S,12,117,0.9686411023139954,129.47038432955742,0.0278866846665092
Digits,0.8,Distill-S,12,197,0.9721254110336304,206.42857185006145,0.0313588976860046
Digits,1.0,Distill-S,12,299,0.9616724848747252,283.8763068318367,0.0383275151252746
Digits,0.0,Baseline-Half,13,23,0.9512194991111756,39.32578346133232,0.0452961921691894
Digits,0.0,Baseline-Full,13,165,0.9721254110336304,179.75087270140648,0.0278745889663696
Digits,0.2,Baseline-Half,13,23,0.9512194991111756,39.32578346133232,0.0452961921691894
Digits,0.2,Baseline-Full,13,165,0.9721254110336304,179.75087270140648,0.0278745889663696
Digits,0.4,Baseline-Half,13,23,0.9512194991111756,39.32578346133232,0.0452961921691894
Digits,0.4,Baseline-Full,13,165,0.9721254110336304,179.75087270140648,0.0278745889663696
Digits,0.6,Baseline-Half,13,23,0.9512194991111756,39.32578346133232,0.0452961921691894
Digits,0.6,Baseline-Full,13,165,0.9721254110336304,179.75087270140648,0.0278745889663696
Digits,0.8,Baseline-Half,13,23,0.9512194991111756,39.32578346133232,0.0452961921691894
Digits,0.8,Baseline-Full,13,165,0.9721254110336304,179.75087270140648,0.0278745889663696
Digits,1.0,Baseline-Half,13,23,0.9512194991111756,39.32578346133232,0.0452961921691894
Digits,1.0,Baseline-Full,13,165,0.9721254110336304,179.75087270140648,0.0278745889663696
Digits,0.0,Distill-S,13,37,0.9651567935943604,53.30662025511265,0.0331101238209268
Digits,0.2,Distill-S,13,55,0.9616724848747252,70.3118477165699,0.0365944325405618
Digits,0.4,Distill-S,13,145,0.9616724848747252,156.61846886575222,0.0400788008648416
Digits,0.6,Distill-S,13,23,0.9512194991111756,39.20034830272198,0.0487805008888244
Digits,0.8,Distill-S,13,25,0.9512194991111756,41.216027572751045,0.0452961921691894
Digits,1.0,Distill-S,13,23,0.9512194991111756,39.30139318108559,0.0452961921691894
Digits,0.0,Baseline-Half,14,63,0.9581881761550904,77.38501752912998,0.0452961921691894
Digits,0.0,Baseline-Full,14,59,0.9686411023139954,76.02090522646904,0.0278745889663696
Digits,0.2,Baseline-Half,14,63,0.9581881761550904,77.38501752912998,0.0452961921691894
Digits,0.2,Baseline-Full,14,59,0.9686411023139954,76.02090522646904,0.0278745889663696
Digits,0.4,Baseline-Half,14,63,0.9581881761550904,77.38501752912998,0.0452961921691894
Digits,0.4,Baseline-Full,14,59,0.9686411023139954,76.02090522646904,0.0278745889663696
Digits,0.6,Baseline-Half,14,63,0.9581881761550904,77.38501752912998,0.0452961921691894
Digits,0.6,Baseline-Full,14,59,0.9686411023139954,76.02090522646904,0.0278745889663696
Digits,0.8,Baseline-Half,14,63,0.9581881761550904,77.38501752912998,0.0452961921691894
Digits,0.8,Baseline-Full,14,59,0.9686411023139954,76.02090522646904,0.0278745889663696
Digits,1.0,Baseline-Half,14,63,0.9581881761550904,77.38501752912998,0.0452961921691894
Digits,1.0,Baseline-Full,14,59,0.9686411023139954,76.02090522646904,0.0278745889663696
Digits,0.0,Distill-S,14,131,0.9686411023139954,142.94076704978943,0.0261536020817964
Digits,0.2,Distill-S,14,111,0.9616724848747252,122.56968645751476,0.0383335629753444
Digits,0.4,Distill-S,14,92,0.9721254110336304,105.11846686899662,0.0296258151012918
Digits,0.6,Distill-S,14,150,0.9686411023139954,160.90766613185406,0.0296258151012918
Digits,0.8,Distill-S,14,209,0.9581881761550904,217.4878075271845,0.040072693410127
Digits,1.0,Distill-S,14,246,0.9547038078308104,247.665505066514,0.0418118238449096
Digits,0.0,Baseline-Half,15,54,0.9790940880775452,70.66027930378914,0.0209059119224548
Digits,0.0,Baseline-Full,15,24,0.9756097793579102,42.31881594657898,0.0243902206420898
Digits,0.2,Baseline-Half,15,54,0.9790940880775452,70.66027930378914,0.0209059119224548
Digits,0.2,Baseline-Full,15,24,0.9756097793579102,42.31881594657898,0.0243902206420898
Digits,0.4,Baseline-Half,15,54,0.9790940880775452,70.66027930378914,0.0209059119224548
Digits,0.4,Baseline-Full,15,24,0.9756097793579102,42.31881594657898,0.0243902206420898
Digits,0.6,Baseline-Half,15,54,0.9790940880775452,70.66027930378914,0.0209059119224548
Digits,0.6,Baseline-Full,15,24,0.9756097793579102,42.31881594657898,0.0243902206420898
Digits,0.8,Baseline-Half,15,54,0.9790940880775452,70.66027930378914,0.0209059119224548
Digits,0.8,Baseline-Full,15,24,0.9756097793579102,42.31881594657898,0.0243902206420898
Digits,1.0,Baseline-Half,15,54,0.9790940880775452,70.66027930378914,0.0209059119224548
Digits,1.0,Baseline-Full,15,24,0.9756097793579102,42.31881594657898,0.0243902206420898
Digits,0.0,Distill-S,15,105,0.9686411023139954,119.57665379345416,0.0261415063816568
Digits,0.2,Distill-S,15,62,0.9686411023139954,78.18292623758316,0.0174398063576739
Digits,0.4,Distill-S,15,40,0.9686411023139954,56.6306616961956,0.0209180672272392
Digits,0.6,Distill-S,15,59,0.9756097793579102,75.22299614548683,0.0243963280968043
Digits,0.8,Distill-S,15,132,0.9790940880775452,146.83972311019895,0.0191667814876722
Digits,1.0,Distill-S,15,130,0.9790940880775452,145.09407804906368,0.0209059119224548
Digits,0.0,Baseline-Half,16,48,0.9756097793579102,64.38850212097168,0.0243902206420898
Digits,0.0,Baseline-Full,16,74,0.9790940880775452,91.09930405020714,0.0174216032028198
Digits,0.2,Baseline-Half,16,48,0.9756097793579102,64.38850212097168,0.0243902206420898
Digits,0.2,Baseline-Full,16,74,0.9790940880775452,91.09930405020714,0.0174216032028198
Digits,0.4,Baseline-Half,16,48,0.9756097793579102,64.38850212097168,0.0243902206420898
Digits,0.4,Baseline-Full,16,74,0.9790940880775452,91.09930405020714,0.0174216032028198
Digits,0.6,Baseline-Half,16,48,0.9756097793579102,64.38850212097168,0.0243902206420898
Digits,0.6,Baseline-Full,16,74,0.9790940880775452,91.09930405020714,0.0174216032028198
Digits,0.8,Baseline-Half,16,48,0.9756097793579102,64.38850212097168,0.0243902206420898
Digits,0.8,Baseline-Full,16,74,0.9790940880775452,91.09930405020714,0.0174216032028198
Digits,1.0,Baseline-Half,16,48,0.9756097793579102,64.38850212097168,0.0243902206420898
Digits,1.0,Baseline-Full,16,74,0.9790940880775452,91.09930405020714,0.0174216032028198
Digits,0.0,Distill-S,16,78,0.9651567935943604,93.11672401428224,0.0365944325405618
Digits,0.2,Distill-S,16,78,0.9756097793579102,93.58884924650192,0.0209180672272392
Digits,0.4,Distill-S,16,98,0.9790940880775452,113.2421606183052,0.0087319988789765
Digits,0.6,Distill-S,16,50,0.9756097793579102,66.51219549775124,0.019172829337742
Digits,0.8,Distill-S,16,87,0.9721254110336304,102.05749067664146,0.033104075970857
Digits,1.0,Distill-S,16,156,0.9721254110336304,169.33100813627243,0.0278745889663696
Digits,0.0,Baseline-Half,17,33,0.9477351903915404,48.52264808118343,0.0522648096084594
Digits,0.0,Baseline-Full,17,33,0.9686411023139954,50.55749088525772,0.0278745889663696
Digits,0.2,Baseline-Half,17,33,0.9477351903915404,48.52264808118343,0.0522648096084594
Digits,0.2,Baseline-Full,17,33,0.9686411023139954,50.55749088525772,0.0278745889663696
Digits,0.4,Baseline-Half,17,33,0.9477351903915404,48.52264808118343,0.0522648096084594
Digits,0.4,Baseline-Full,17,33,0.9686411023139954,50.55749088525772,0.0278745889663696
Digits,0.6,Baseline-Half,17,33,0.9477351903915404,48.52264808118343,0.0522648096084594
Digits,0.6,Baseline-Full,17,33,0.9686411023139954,50.55749088525772,0.0278745889663696
Digits,0.8,Baseline-Half,17,33,0.9477351903915404,48.52264808118343,0.0522648096084594
Digits,0.8,Baseline-Full,17,33,0.9686411023139954,50.55749088525772,0.0278745889663696
Digits,1.0,Baseline-Half,17,33,0.9477351903915404,48.52264808118343,0.0522648096084594
Digits,1.0,Baseline-Full,17,33,0.9686411023139954,50.55749088525772,0.0278745889663696
Digits,0.0,Distill-S,17,128,0.9512194991111756,138.29965211451054,0.0435570617344068
Digits,0.2,Distill-S,17,66,0.9581881761550904,80.06097494065762,0.0435570617344068
Digits,0.4,Distill-S,17,66,0.9477351903915404,79.84494762122631,0.0487865487388942
Digits,0.6,Distill-S,17,47,0.9407665729522704,61.51916454732418,0.0522648096084594
Digits,0.8,Distill-S,17,33,0.9407665729522704,48.252613082528114,0.0540099878933119
Digits,1.0,Distill-S,17,33,0.9477351903915404,48.46689932048321,0.0592334270477294
Digits,0.0,Baseline-Half,18,157,0.9756097793579102,170.9128941297531,0.0243902206420898
Digits,0.0,Baseline-Full,18,30,0.9756097793579102,48.151568591594696,0.0243902206420898
Digits,0.2,Baseline-Half,18,157,0.9756097793579102,170.9128941297531,0.0243902206420898
Digits,0.2,Baseline-Full,18,30,0.9756097793579102,48.151568591594696,0.0243902206420898
Digits,0.4,Baseline-Half,18,157,0.9756097793579102,170.9128941297531,0.0243902206420898
Digits,0.4,Baseline-Full,18,30,0.9756097793579102,48.151568591594696,0.0243902206420898
Digits,0.6,Baseline-Half,18,157,0.9756097793579102,170.9128941297531,0.0243902206420898
Digits,0.6,Baseline-Full,18,30,0.9756097793579102,48.151568591594696,0.0243902206420898
Digits,0.8,Baseline-Half,18,157,0.9756097793579102,170.9128941297531,0.0243902206420898
Digits,0.8,Baseline-Full,18,30,0.9756097793579102,48.151568591594696,0.0243902206420898
Digits,1.0,Baseline-Half,18,157,0.9756097793579102,170.9128941297531,0.0243902206420898
Digits,1.0,Baseline-Full,18,30,0.9756097793579102,48.151568591594696,0.0243902206420898
Digits,0.0,Distill-S,18,108,0.9790940880775452,122.5592324733734,0.0226571976620217
Digits,0.2,Distill-S,18,82,0.9616724848747252,96.57142935693264,0.0331161716709966
Digits,0.4,Distill-S,18,153,0.9686411023139954,165.67247270047665,0.0261415063816568
Digits,0.6,Distill-S,18,113,0.9756097793579102,127.97212499380112,0.0209119597725245
Digits,0.8,Distill-S,18,86,0.9721254110336304,101.4337968826294,0.0278806368164393
Digits,1.0,Distill-S,18,295,0.9790940880775452,290.23345398902893,0.0209059119224548
Digits,0.0,Baseline-Half,19,30,0.9547038078308104,46.25261276960373,0.0452961921691894
Digits,0.0,Baseline-Full,19,23,0.9686411023139954,36.21428522467613,0.0313588976860046
Digits,0.2,Baseline-Half,19,30,0.9547038078308104,46.25261276960373,0.0452961921691894
Digits,0.2,Baseline-Full,19,23,0.9686411023139954,36.21428522467613,0.0313588976860046
Digits,0.4,Baseline-Half,19,30,0.9547038078308104,46.25261276960373,0.0452961921691894
Digits,0.4,Baseline-Full,19,23,0.9686411023139954,36.21428522467613,0.0313588976860046
Digits,0.6,Baseline-Half,19,30,0.9547038078308104,46.25261276960373,0.0452961921691894
Digits,0.6,Baseline-Full,19,23,0.9686411023139954,36.21428522467613,0.0313588976860046
Digits,0.8,Baseline-Half,19,30,0.9547038078308104,46.25261276960373,0.0452961921691894
Digits,0.8,Baseline-Full,19,23,0.9686411023139954,36.21428522467613,0.0313588976860046
Digits,1.0,Baseline-Half,19,30,0.9547038078308104,46.25261276960373,0.0452961921691894
Digits,1.0,Baseline-Full,19,23,0.9686411023139954,36.21428522467613,0.0313588976860046
Digits,0.0,Distill-S,19,105,0.9581881761550904,117.65853607654572,0.040072693410127
Digits,0.2,Distill-S,19,64,0.9616724848747252,78.90592308342457,0.0261475542317266
Digits,0.4,Distill-S,19,42,0.9512194991111756,57.80662010610104,0.0348492542557093
Digits,0.6,Distill-S,19,28,0.9547038078308104,44.31358881294727,0.0348553021057792
Digits,0.8,Distill-S,19,35,0.9477351903915404,50.82578377425671,0.0505256791736768
Digits,1.0,Distill-S,19,30,0.9512194991111756,46.22125393152237,0.0452961921691894
Glass,0.0,Baseline-Half,0,116,0.6764705777168274,73.39706037193537,0.1935208655785822
Glass,0.0,Baseline-Full,0,54,0.6176470518112183,43.27941239625216,0.1775440208233185
Glass,0.2,Baseline-Half,0,116,0.6764705777168274,73.39706037193537,0.1935208655785822
Glass,0.2,Baseline-Full,0,54,0.6176470518112183,43.27941239625216,0.1775440208233185
Glass,0.4,Baseline-Half,0,116,0.6764705777168274,73.39706037193537,0.1935208655785822
Glass,0.4,Baseline-Full,0,54,0.6176470518112183,43.27941239625216,0.1775440208233185
Glass,0.6,Baseline-Half,0,116,0.6764705777168274,73.39706037193537,0.1935208655785822
Glass,0.6,Baseline-Full,0,54,0.6176470518112183,43.27941239625216,0.1775440208233185
Glass,0.8,Baseline-Half,0,116,0.6764705777168274,73.39706037193537,0.1935208655785822
Glass,0.8,Baseline-Full,0,54,0.6176470518112183,43.27941239625216,0.1775440208233185
Glass,1.0,Baseline-Half,0,116,0.6764705777168274,73.39706037193537,0.1935208655785822
Glass,1.0,Baseline-Full,0,54,0.6176470518112183,43.27941239625216,0.1775440208233185
Glass,0.0,Distill-S,0,152,0.6470588445663452,96.0000014975667,0.1939471510873325
Glass,0.2,Distill-S,0,140,0.6764705777168274,88.92647159844637,0.1057118324265964
Glass,0.4,Distill-S,0,139,0.7352941036224365,95.50000078231096,0.0907928528993026
Glass,0.6,Distill-S,0,140,0.6764705777168274,93.0882366374135,0.1930946396744769
Glass,0.8,Distill-S,0,22,0.4117647111415863,19.7352943494916,0.2391304347826086
Glass,1.0,Distill-S,0,140,0.6470588445663452,89.76470834761858,0.1641091324281001
Glass,0.0,Baseline-Half,1,90,0.7058823704719543,71.13235352188349,0.1491900932961616
Glass,0.0,Baseline-Full,1,54,0.6470588445663452,46.76470633596182,0.1410476704583551
Glass,0.2,Baseline-Half,1,90,0.7058823704719543,71.13235352188349,0.1491900932961616
Glass,0.2,Baseline-Full,1,54,0.6470588445663452,46.76470633596182,0.1410476704583551
Glass,0.4,Baseline-Half,1,90,0.7058823704719543,71.13235352188349,0.1491900932961616
Glass,0.4,Baseline-Full,1,54,0.6470588445663452,46.76470633596182,0.1410476704583551
Glass,0.6,Baseline-Half,1,90,0.7058823704719543,71.13235352188349,0.1491900932961616
Glass,0.6,Baseline-Full,1,54,0.6470588445663452,46.76470633596182,0.1410476704583551
Glass,0.8,Baseline-Half,1,90,0.7058823704719543,71.13235352188349,0.1491900932961616
Glass,0.8,Baseline-Full,1,54,0.6470588445663452,46.76470633596182,0.1410476704583551
Glass,1.0,Baseline-Half,1,90,0.7058823704719543,71.13235352188349,0.1491900932961616
Glass,1.0,Baseline-Full,1,54,0.6470588445663452,46.76470633596182,0.1410476704583551
Glass,0.0,Distill-S,1,89,0.6176470518112183,67.2647063806653,0.1206308715585349
Glass,0.2,Distill-S,1,66,0.6764705777168274,53.54411784559488,0.1061381179353465
Glass,0.4,Distill-S,1,69,0.7058823704719543,55.42647141963244,0.1202045860497847
Glass,0.6,Distill-S,1,90,0.6764705777168274,69.80882386118174,0.1351236251817233
Glass,0.8,Distill-S,1,90,0.7058823704719543,71.2647067680955,0.1346973396729731
Glass,1.0,Distill-S,1,90,0.6764705777168274,70.83823571354151,0.1491900932961616
Glass,0.0,Baseline-Half,2,64,0.7058823704719543,49.97058894485235,0.0468883065209873
Glass,0.0,Baseline-Full,2,176,0.7941176295280457,140.5588229894638,0.1693860201069909
Glass,0.2,Baseline-Half,2,64,0.7058823704719543,49.97058894485235,0.0468883065209873
Glass,0.2,Baseline-Full,2,176,0.7941176295280457,140.5588229894638,0.1693860201069909
Glass,0.4,Baseline-Half,2,64,0.7058823704719543,49.97058894485235,0.0468883065209873
Glass,0.4,Baseline-Full,2,176,0.7941176295280457,140.5588229894638,0.1693860201069909
Glass,0.6,Baseline-Half,2,64,0.7058823704719543,49.97058894485235,0.0468883065209873
Glass,0.6,Baseline-Full,2,176,0.7941176295280457,140.5588229894638,0.1693860201069909
Glass,0.8,Baseline-Half,2,64,0.7058823704719543,49.97058894485235,0.0468883065209873
Glass,0.8,Baseline-Full,2,176,0.7941176295280457,140.5588229894638,0.1693860201069909
Glass,1.0,Baseline-Half,2,64,0.7058823704719543,49.97058894485235,0.0468883065209873
Glass,1.0,Baseline-Full,2,176,0.7941176295280457,140.5588229894638,0.1693860201069909
Glass,0.0,Distill-S,2,61,0.6764705777168274,47.35294183343649,0.0626598570657812
Glass,0.2,Distill-S,2,62,0.6176470518112183,46.941177152097225,0.0477408179338427
Glass,0.4,Distill-S,2,62,0.6176470518112183,45.80882399529219,0.0618073456529257
Glass,0.6,Distill-S,2,170,0.7647058963775635,125.36764756590128,0.1487638673920562
Glass,0.8,Distill-S,2,137,0.7058823704719543,103.26470709592104,0.148337581883306
Glass,1.0,Distill-S,2,138,0.7058823704719543,105.02941266447306,0.148337581883306
Glass,0.0,Baseline-Half,3,63,0.529411792755127,37.20588308013976,0.2387041492738585
Glass,0.0,Baseline-Full,3,201,0.5882353186607361,128.60294366255405,0.3314727105363442
Glass,0.2,Baseline-Half,3,63,0.529411792755127,37.20588308013976,0.2387041492738585
Glass,0.2,Baseline-Full,3,201,0.5882353186607361,128.60294366255405,0.3314727105363442
Glass,0.4,Baseline-Half,3,63,0.529411792755127,37.20588308013976,0.2387041492738585
Glass,0.4,Baseline-Full,3,201,0.5882353186607361,128.60294366255405,0.3314727105363442
Glass,0.6,Baseline-Half,3,63,0.529411792755127,37.20588308013976,0.2387041492738585
Glass,0.6,Baseline-Full,3,201,0.5882353186607361,128.60294366255405,0.3314727105363442
Glass,0.8,Baseline-Half,3,63,0.529411792755127,37.20588308013976,0.2387041492738585
Glass,0.8,Baseline-Full,3,201,0.5882353186607361,128.60294366255405,0.3314727105363442
Glass,1.0,Baseline-Half,3,63,0.529411792755127,37.20588308013976,0.2387041492738585
Glass,1.0,Baseline-Full,3,201,0.5882353186607361,128.60294366255405,0.3314727105363442
Glass,0.0,Distill-S,3,63,0.5,37.42647130228579,0.1811594202898551
Glass,0.2,Distill-S,3,48,0.5,33.25000065751374,0.1811594202898551
Glass,0.4,Distill-S,3,64,0.5882353186607361,42.66176555491984,0.1368286480074343
Glass,0.6,Distill-S,3,49,0.529411792755127,30.352941954508424,0.2387041492738585
Glass,0.8,Distill-S,3,49,0.529411792755127,30.10294155217707,0.2536231884057971
Glass,1.0,Distill-S,3,49,0.529411792755127,29.67647106386721,0.2830349513586017
Glass,0.0,Baseline-Half,4,14,0.4411764740943908,15.955882616341114,0.1658141552538111
Glass,0.0,Baseline-Full,4,33,0.6470588445663452,31.279412269592285,0.1043366076302354
Glass,0.2,Baseline-Half,4,14,0.4411764740943908,15.955882616341114,0.1658141552538111
Glass,0.2,Baseline-Full,4,33,0.6470588445663452,31.279412269592285,0.1043366076302354
Glass,0.4,Baseline-Half,4,14,0.4411764740943908,15.955882616341114,0.1658141552538111
Glass,0.4,Baseline-Full,4,33,0.6470588445663452,31.279412269592285,0.1043366076302354
Glass,0.6,Baseline-Half,4,14,0.4411764740943908,15.955882616341114,0.1658141552538111
Glass,0.6,Baseline-Full,4,33,0.6470588445663452,31.279412269592285,0.1043366076302354
Glass,0.8,Baseline-Half,4,14,0.4411764740943908,15.955882616341114,0.1658141552538111
Glass,0.8,Baseline-Full,4,33,0.6470588445663452,31.279412269592285,0.1043366076302354
Glass,1.0,Baseline-Half,4,14,0.4411764740943908,15.955882616341114,0.1658141552538111
Glass,1.0,Baseline-Full,4,33,0.6470588445663452,31.279412269592285,0.1043366076302354
Glass,0.0,Distill-S,4,60,0.5588235259056091,42.39705929160118,0.1943733769914378
Glass,0.2,Distill-S,4,11,0.4117647111415863,14.367647357285025,0.1368286480074343
Glass,0.4,Distill-S,4,59,0.6176470518112183,42.85294163227081,0.1504688902177672
Glass,0.6,Distill-S,4,61,0.6470588445663452,45.47058951854706,0.1061381179353465
Glass,0.8,Distill-S,4,60,0.6176470518112183,42.397059597074986,0.2229326583337092
Glass,1.0,Distill-S,4,14,0.4411764740943908,16.102941520512104,0.1658141552538111
Glass,0.0,Baseline-Half,5,56,0.529411792755127,36.57353038340807,0.1939471510873325
Glass,0.0,Baseline-Full,5,44,0.6470588445663452,34.838235788047314,0.1264491303123697
Glass,0.2,Baseline-Half,5,56,0.529411792755127,36.57353038340807,0.1939471510873325
Glass,0.2,Baseline-Full,5,44,0.6470588445663452,34.838235788047314,0.1264491303123697
Glass,0.4,Baseline-Half,5,56,0.529411792755127,36.57353038340807,0.1939471510873325
Glass,0.4,Baseline-Full,5,44,0.6470588445663452,34.838235788047314,0.1264491303123697
Glass,0.6,Baseline-Half,5,56,0.529411792755127,36.57353038340807,0.1939471510873325
Glass,0.6,Baseline-Full,5,44,0.6470588445663452,34.838235788047314,0.1264491303123697
Glass,0.8,Baseline-Half,5,56,0.529411792755127,36.57353038340807,0.1939471510873325
Glass,0.8,Baseline-Full,5,44,0.6470588445663452,34.838235788047314,0.1264491303123697
Glass,1.0,Baseline-Half,5,56,0.529411792755127,36.57353038340807,0.1939471510873325
Glass,1.0,Baseline-Full,5,44,0.6470588445663452,34.838235788047314,0.1264491303123697
Glass,0.0,Distill-S,5,234,0.6764705777168274,151.8382361754775,0.1496163788049117
Glass,0.2,Distill-S,5,55,0.5882353186607361,38.66176538914442,0.091645364312158
Glass,0.4,Distill-S,5,49,0.5882353186607361,32.42647112160921,0.1803069088769995
Glass,0.6,Distill-S,5,51,0.5588235259056091,34.102941907942295,0.1214833829713903
Glass,0.8,Distill-S,5,50,0.5588235259056091,33.82352984696627,0.1798806233682494
Glass,1.0,Distill-S,5,50,0.529411792755127,33.29411842674017,0.237851637861003
Glass,0.0,Baseline-Half,6,49,0.5588235259056091,30.16176525503397,0.2544756998186526
Glass,0.0,Baseline-Full,6,45,0.529411792755127,32.13235379010439,0.2881064554200555
Glass,0.2,Baseline-Half,6,49,0.5588235259056091,30.16176525503397,0.2544756998186526
Glass,0.2,Baseline-Full,6,45,0.529411792755127,32.13235379010439,0.2881064554200555
Glass,0.4,Baseline-Half,6,49,0.5588235259056091,30.16176525503397,0.2544756998186526
Glass,0.4,Baseline-Full,6,45,0.529411792755127,32.13235379010439,0.2881064554200555
Glass,0.6,Baseline-Half,6,49,0.5588235259056091,30.16176525503397,0.2544756998186526
Glass,0.6,Baseline-Full,6,45,0.529411792755127,32.13235379010439,0.2881064554200555
Glass,0.8,Baseline-Half,6,49,0.5588235259056091,30.16176525503397,0.2544756998186526
Glass,0.8,Baseline-Full,6,45,0.529411792755127,32.13235379010439,0.2881064554200555
Glass,1.0,Baseline-Half,6,49,0.5588235259056091,30.16176525503397,0.2544756998186526
Glass,1.0,Baseline-Full,6,45,0.529411792755127,32.13235379010439,0.2881064554200555
Glass,0.0,Distill-S,6,57,0.5,35.42647098749876,0.2540494441122248
Glass,0.2,Distill-S,6,57,0.5,36.70588329434395,0.2540494441122248
Glass,0.4,Distill-S,6,49,0.529411792755127,27.61764770746231,0.2830349513586017
Glass,0.6,Distill-S,6,49,0.4117647111415863,26.14705926924944,0.2838874627714571
Glass,0.8,Distill-S,6,49,0.5,28.367647387087345,0.268968453441841
Glass,1.0,Distill-S,6,49,0.5588235259056091,29.48529464751482,0.2544756998186526
Glass,0.0,Baseline-Half,7,60,0.5882353186607361,41.39705971628428,0.2088661306146262
Glass,0.0,Baseline-Full,7,45,0.6764705777168274,37.47058840841055,0.1410476704583551
Glass,0.2,Baseline-Half,7,60,0.5882353186607361,41.39705971628428,0.2088661306146262
Glass,0.2,Baseline-Full,7,45,0.6764705777168274,37.47058840841055,0.1410476704583551
Glass,0.4,Baseline-Half,7,60,0.5882353186607361,41.39705971628428,0.2088661306146262
Glass,0.4,Baseline-Full,7,45,0.6764705777168274,37.47058840841055,0.1410476704583551
Glass,0.6,Baseline-Half,7,60,0.5882353186607361,41.39705971628428,0.2088661306146262
Glass,0.6,Baseline-Full,7,45,0.6764705777168274,37.47058840841055,0.1410476704583551
Glass,0.8,Baseline-Half,7,60,0.5882353186607361,41.39705971628428,0.2088661306146262
Glass,0.8,Baseline-Full,7,45,0.6764705777168274,37.47058840841055,0.1410476704583551
Glass,1.0,Baseline-Half,7,60,0.5882353186607361,41.39705971628428,0.2088661306146262
Glass,1.0,Baseline-Full,7,45,0.6764705777168274,37.47058840841055,0.1410476704583551
Glass,0.0,Distill-S,7,53,0.5882353186607361,36.26470647007227,0.26726343061613
Glass,0.2,Distill-S,7,76,0.5882353186607361,46.19117767363787,0.165387869745061
Glass,0.4,Distill-S,7,77,0.6176470518112183,49.51470682770014,0.325660671012989
Glass,0.6,Distill-S,7,79,0.6176470518112183,52.58823627978563,0.2374254119568977
Glass,0.8,Distill-S,7,61,0.5882353186607361,41.07353035360575,0.2088661306146262
Glass,1.0,Distill-S,7,60,0.5882353186607361,41.54411847144365,0.2233588842378147
Glass,0.0,Baseline-Half,8,64,0.5588235259056091,43.97058904543519,0.2958226523537567
Glass,0.0,Baseline-Full,8,38,0.5882353186607361,32.80882380902767,0.1998711963639642
Glass,0.2,Baseline-Half,8,64,0.5588235259056091,43.97058904543519,0.2958226523537567
Glass,0.2,Baseline-Full,8,38,0.5882353186607361,32.80882380902767,0.1998711963639642
Glass,0.4,Baseline-Half,8,64,0.5588235259056091,43.97058904543519,0.2958226523537567
Glass,0.4,Baseline-Full,8,38,0.5882353186607361,32.80882380902767,0.1998711963639642
Glass,0.6,Baseline-Half,8,64,0.5588235259056091,43.97058904543519,0.2958226523537567
Glass,0.6,Baseline-Full,8,38,0.5882353186607361,32.80882380902767,0.1998711963639642
Glass,0.8,Baseline-Half,8,64,0.5588235259056091,43.97058904543519,0.2958226523537567
Glass,0.8,Baseline-Full,8,38,0.5882353186607361,32.80882380902767,0.1998711963639642
Glass,1.0,Baseline-Half,8,64,0.5588235259056091,43.97058904543519,0.2958226523537567
Glass,1.0,Baseline-Full,8,38,0.5882353186607361,32.80882380902767,0.1998711963639642
Glass,0.0,Distill-S,8,58,0.5588235259056091,41.25000071898103,0.2237851697465648
Glass,0.2,Distill-S,8,57,0.529411792755127,40.45588308945298,0.194799662500188
Glass,0.4,Distill-S,8,52,0.5,34.41176487877965,0.3120204586049785
Glass,0.6,Distill-S,8,64,0.529411792755127,42.558824840933084,0.3546461782593658
Glass,0.8,Distill-S,8,57,0.5882353186607361,39.588236186653376,0.3111679173898005
Glass,1.0,Distill-S,8,63,0.5588235259056091,43.35294199362397,0.2813298987305682
Glass,0.0,Baseline-Half,9,76,0.7058823704719543,61.000000700354576,0.1926683541657268
Glass,0.0,Baseline-Full,9,38,0.7647058963775635,41.22058865427971,0.052812351797619
Glass,0.2,Baseline-Half,9,76,0.7058823704719543,61.000000700354576,0.1926683541657268
Glass,0.2,Baseline-Full,9,38,0.7647058963775635,41.22058865427971,0.052812351797619
Glass,0.4,Baseline-Half,9,76,0.7058823704719543,61.000000700354576,0.1926683541657268
