dataset,alpha,group,seed,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc,teacher_ece,teacher_conf_mean,teacher_entropy_mean,teacher_soft_entropy,teacher_soft_conf,agreement_overlap,agreement_nonoverlap
cifar10,0.4,Baseline-Half,8,4,0.7401,17.86795,0.20799999999999996,1.0,0.792,25,0.7303,0.7851,0.7793310880661011,1.2039644718170166,0.03733004560917616,0.1548199968338013,0.6633026003837585,0.7640751004219055,,,,,,,,
cifar10,0.6,Baseline-Half,8,4,0.7401,17.86795,0.20799999999999996,1.0,0.792,25,0.7303,0.7851,0.7793310880661011,1.2039644718170166,0.03733004560917616,0.1548199968338013,0.6633026003837585,0.7640751004219055,,,,,,,,
cifar10,0.8,Baseline-Half,8,4,0.7401,17.86795,0.20799999999999996,1.0,0.792,25,0.7303,0.7851,0.7793310880661011,1.2039644718170166,0.03733004560917616,0.1548199968338013,0.6633026003837585,0.7640751004219055,,,,,,,,
cifar10,1.0,Baseline-Half,8,4,0.7401,17.86795,0.20799999999999996,1.0,0.792,25,0.7303,0.7851,0.7793310880661011,1.2039644718170166,0.03733004560917616,0.1548199968338013,0.6633026003837585,0.7640751004219055,,,,,,,,
cifar10,0.0,Baseline-Half,9,7,0.7413,20.013149999999996,0.21099999999999997,1.0,0.789,28,0.7447,0.7848,0.8113982677459717,1.256608009338379,0.07562206559479234,0.15648078710436825,0.5028762221336365,0.8203220963478088,,,,,,,,
cifar10,0.2,Baseline-Half,9,7,0.7413,20.013149999999996,0.21099999999999997,1.0,0.789,28,0.7447,0.7848,0.8113982677459717,1.256608009338379,0.07562206559479234,0.15648078710436825,0.5028762221336365,0.8203220963478088,,,,,,,,
cifar10,0.4,Baseline-Half,9,7,0.7413,20.013149999999996,0.21099999999999997,1.0,0.789,28,0.7447,0.7848,0.8113982677459717,1.256608009338379,0.07562206559479234,0.15648078710436825,0.5028762221336365,0.8203220963478088,,,,,,,,
cifar10,0.6,Baseline-Half,9,7,0.7413,20.013149999999996,0.21099999999999997,1.0,0.789,28,0.7447,0.7848,0.8113982677459717,1.256608009338379,0.07562206559479234,0.15648078710436825,0.5028762221336365,0.8203220963478088,,,,,,,,
cifar10,0.8,Baseline-Half,9,7,0.7413,20.013149999999996,0.21099999999999997,1.0,0.789,28,0.7447,0.7848,0.8113982677459717,1.256608009338379,0.07562206559479234,0.15648078710436825,0.5028762221336365,0.8203220963478088,,,,,,,,
cifar10,1.0,Baseline-Half,9,7,0.7413,20.013149999999996,0.21099999999999997,1.0,0.789,28,0.7447,0.7848,0.8113982677459717,1.256608009338379,0.07562206559479234,0.15648078710436825,0.5028762221336365,0.8203220963478088,,,,,,,,
cifar10,0.0,Baseline-LS,7,11,0.7804,23.244950000000003,0.23319999999999996,1.0,0.7668,32,0.7763,0.7647,0.7163517475128174,0.7871224880218506,0.042550889617204685,0.0694938622534275,0.882180392742157,0.7337490916252136,,,,,,,,
cifar10,0.2,Baseline-LS,7,11,0.7804,23.244950000000003,0.23319999999999996,1.0,0.7668,32,0.7763,0.7647,0.7163517475128174,0.7871224880218506,0.042550889617204685,0.0694938622534275,0.882180392742157,0.7337490916252136,,,,,,,,
cifar10,0.4,Baseline-LS,7,11,0.7804,23.244950000000003,0.23319999999999996,1.0,0.7668,32,0.7763,0.7647,0.7163517475128174,0.7871224880218506,0.042550889617204685,0.0694938622534275,0.882180392742157,0.7337490916252136,,,,,,,,
cifar10,0.6,Baseline-LS,7,11,0.7804,23.244950000000003,0.23319999999999996,1.0,0.7668,32,0.7763,0.7647,0.7163517475128174,0.7871224880218506,0.042550889617204685,0.0694938622534275,0.882180392742157,0.7337490916252136,,,,,,,,
cifar10,0.8,Baseline-LS,7,11,0.7804,23.244950000000003,0.23319999999999996,1.0,0.7668,32,0.7763,0.7647,0.7163517475128174,0.7871224880218506,0.042550889617204685,0.0694938622534275,0.882180392742157,0.7337490916252136,,,,,,,,
cifar10,1.0,Baseline-LS,7,11,0.7804,23.244950000000003,0.23319999999999996,1.0,0.7668,32,0.7763,0.7647,0.7163517475128174,0.7871224880218506,0.042550889617204685,0.0694938622534275,0.882180392742157,0.7337490916252136,,,,,,,,
cifar10,0.0,Baseline-LS,8,7,0.7684,20.0591,0.26875000000000004,0.99375,0.725,28,0.7567,0.7209,0.7514142394065857,0.9057629704475403,0.02940385599136351,0.023228457622230053,0.8784812688827515,0.7272961139678955,,,,,,,,
