dataset,alpha,metric,contrast,n_seeds,mean_diff,ci_low,ci_high,p_wilcoxon,p_holm,r_rank_biserial,sig
wine,0.2,ece_final,Distill-S vs Baseline-LS,20,-0.06846483072472943,-0.07583840570619535,-0.061304232630257804,1.9073486328125e-06,4.57763671875e-05,-1.0,***
wine,0.4,ece_final,Distill-S vs Baseline-LS,20,-0.06955571981767814,-0.07799315283281937,-0.06088472356088461,1.9073486328125e-06,4.57763671875e-05,-1.0,***
wine,0.6,ece_final,Distill-S vs Baseline-LS,20,-0.06775312001506487,-0.07650560106150807,-0.059310492381660466,1.9073486328125e-06,4.57763671875e-05,-1.0,***
wine,0.8,ece_final,Distill-S vs Baseline-LS,20,-0.0690839550147454,-0.07695167395700186,-0.0616047163380103,1.9073486328125e-06,4.57763671875e-05,-1.0,***
wine,1.0,ece_final,Distill-S vs Baseline-LS,20,-0.06998341240816645,-0.07788530739541687,-0.061959110504637156,1.9073486328125e-06,4.57763671875e-05,-1.0,***
breastcancer,0.0,final_gen_gap,Distill-S vs Baseline-LS,20,-0.009615384418885733,-0.016758241103245596,-0.0027472530739320045,0.01148061732581482,0.16072864256140748,-0.6783625730994152,ns
breastcancer,0.2,final_gen_gap,Distill-S vs Baseline-LS,20,-0.008791208594709901,-0.014835164311167878,-0.002472527636276439,0.007851107862216647,0.12561772579546635,-0.6947368421052632,ns
breastcancer,0.4,final_gen_gap,Distill-S vs Baseline-LS,20,-0.007417582221083553,-0.015109889455712733,-0.000549450713199532,0.06453723433709026,0.7744468120450831,-0.4714285714285714,ns
breastcancer,0.6,final_gen_gap,Distill-S vs Baseline-LS,20,-0.005769230605481694,-0.011538461047214415,-1.6374897805759847e-10,0.072838036249968,0.801218398749648,-0.45714285714285713,ns
breastcancer,0.8,final_gen_gap,Distill-S vs Baseline-LS,20,-0.004945054814055694,-0.010714285288538211,0.0010989008369026955,0.11232494236271204,1.0,-0.43790849673202614,ns
breastcancer,1.0,final_gen_gap,Distill-S vs Baseline-LS,20,-0.002747252583503715,-0.009615383993138321,0.004120878891630491,0.5692812255907798,1.0,-0.16666666666666666,ns
digits,0.0,final_gen_gap,Distill-S vs Baseline-LS,20,0.006455991807191257,0.0029713657938915746,0.010027268969494347,0.0035859909244870176,0.06454783664076631,0.7428571428571429,ns
digits,0.2,final_gen_gap,Distill-S vs Baseline-LS,20,0.010636272974636235,0.006453262789353089,0.0149085983034061,8.20159912109375e-05,0.0019683837890625,0.9047619047619048,**
digits,0.4,final_gen_gap,Distill-S vs Baseline-LS,20,0.009417061354802969,0.0034088714650143304,0.015078923748887075,0.009989902455487807,0.1498485368323171,0.6571428571428571,ns
digits,0.6,final_gen_gap,Distill-S vs Baseline-LS,20,0.01063324010890462,0.004363884147353805,0.01690321545860042,0.005729764736498867,0.09740600052048073,0.7047619047619048,ns
digits,0.8,final_gen_gap,Distill-S vs Baseline-LS,20,0.014375397448954363,0.00967186075798841,0.01933979208223196,0.0002532800272204937,0.005572160598850861,0.9333333333333333,**
digits,1.0,final_gen_gap,Distill-S vs Baseline-LS,20,0.015505227446556066,0.01097562015056609,0.020209053158760037,0.00011050374627194945,0.0025415861642548374,0.9857142857142858,**
glass,0.0,final_gen_gap,Distill-S vs Baseline-LS,20,-0.0555626518700434,-0.07623613562542893,-0.0343563499344864,0.0006798746354693245,0.014277367344855815,-0.8666666666666667,*
glass,0.2,final_gen_gap,Distill-S vs Baseline-LS,20,-0.0672207946146744,-0.0936492928797784,-0.03661551546035472,0.002492835955186284,0.04736388314853939,-0.7714285714285715,*
glass,0.4,final_gen_gap,Distill-S vs Baseline-LS,20,-0.04991473991801774,-0.07188830953847242,-0.028026422928964755,0.00171142256919972,0.0342284513839944,-0.8,*
glass,0.6,final_gen_gap,Distill-S vs Baseline-LS,20,-0.03548592763102576,-0.06474903390621364,-0.004752764537714565,0.04855644221045039,0.6312337487358551,-0.5157894736842106,ns
glass,0.8,final_gen_gap,Distill-S vs Baseline-LS,20,-0.014194374628689,-0.0448636054010063,0.01690164150319235,0.4209099170051037,1.0,-0.21052631578947367,ns
glass,1.0,final_gen_gap,Distill-S vs Baseline-LS,20,-0.01069906293482021,-0.02834665505350504,0.005755011417727521,0.25529050519961505,1.0,-0.3235294117647059,ns
wine,0.0,final_gen_gap,Distill-S vs Baseline-LS,20,-0.0008771959626883887,-0.014285719394683835,0.01253132448907483,0.5042835180720096,1.0,-0.23636363636363636,ns
wine,0.2,final_gen_gap,Distill-S vs Baseline-LS,20,-0.0035714328289031946,-0.017857152223587032,0.01071428656578064,0.5055707258803321,1.0,-0.24444444444444444,ns
wine,0.4,final_gen_gap,Distill-S vs Baseline-LS,20,0.00090852045176322,-0.01068296207670579,0.013408523431995455,0.7230087105700101,1.0,-0.1388888888888889,ns
wine,0.6,final_gen_gap,Distill-S vs Baseline-LS,20,-0.0017857134342193644,-0.01785714030265809,0.0125,0.7739720006501322,1.0,-0.1111111111111111,ns
wine,0.8,final_gen_gap,Distill-S vs Baseline-LS,20,0.003571432828903186,-0.007142853736877454,0.016071435809135427,0.6732899796599957,1.0,0.19047619047619047,ns
wine,1.0,final_gen_gap,Distill-S vs Baseline-LS,20,0.0035714298486709505,-0.005357140302658098,0.014285716414451593,0.8917558535067943,1.0,0.06666666666666667,ns
breastcancer,0.0,test_acc_best,Distill-S vs Baseline-LS,20,0.0057017543859649135,-0.0008771929824561375,0.013157894736842113,0.23435612779037285,1.0,0.3939393939393939,ns
breastcancer,0.2,test_acc_best,Distill-S vs Baseline-LS,20,0.005701754385964919,0.00043859649122807707,0.011403508771929832,0.04940018799120363,0.8892033838416653,0.7333333333333333,ns
breastcancer,0.4,test_acc_best,Distill-S vs Baseline-LS,20,0.0021929824561403577,-0.0030701754385964895,0.007894736842105265,0.4094648582504443,1.0,0.22794117647058823,ns
breastcancer,0.6,test_acc_best,Distill-S vs Baseline-LS,20,0.0030701754385965064,-0.0017543859649122805,0.008771929824561413,0.2107267520999544,1.0,0.37142857142857144,ns
breastcancer,0.8,test_acc_best,Distill-S vs Baseline-LS,20,0.002631578947368418,-0.003070175438596512,0.008333333333333331,0.2310706598407235,1.0,0.3523809523809524,ns
breastcancer,1.0,test_acc_best,Distill-S vs Baseline-LS,20,0.0026315789473684292,-0.004385964912280693,0.00921052631578948,0.2681225471390074,1.0,0.31666666666666665,ns
digits,0.0,test_acc_best,Distill-S vs Baseline-LS,20,-0.00930555555555554,-0.013611111111111036,-0.0051388888888888925,0.0013517876140246425,0.025683964666468207,-0.8596491228070176,*
digits,0.2,test_acc_best,Distill-S vs Baseline-LS,20,-0.012499999999999983,-0.016805555555555508,-0.008194444444444494,0.00034885029452439445,0.007630661015032661,-0.9869281045751634,**
digits,0.4,test_acc_best,Distill-S vs Baseline-LS,20,-0.013194444444444453,-0.01763888888888891,-0.008888888888888908,0.0001736527469559972,0.004167665926943932,-0.9571428571428572,**
digits,0.6,test_acc_best,Distill-S vs Baseline-LS,20,-0.012361111111111073,-0.017916666666666626,-0.00722222222222218,0.0006198817771393389,0.012397635542786778,-0.9181286549707602,*
digits,0.8,test_acc_best,Distill-S vs Baseline-LS,20,-0.013472222222222191,-0.018194444444444395,-0.009027777777777779,0.00034684822795603005,0.007630661015032661,-0.9869281045751634,**
digits,1.0,test_acc_best,Distill-S vs Baseline-LS,20,-0.0125,-0.016805555555555546,-0.008333333333333404,0.00023124066880632625,0.005318535382545504,-0.9883040935672515,**
glass,0.0,test_acc_best,Distill-S vs Baseline-LS,20,0.019767441860465126,-0.00813953488372092,0.05000000000000001,0.23235996657921365,1.0,0.3382352941176471,ns
glass,0.2,test_acc_best,Distill-S vs Baseline-LS,20,-0.02209302325581396,-0.045348837209302315,5.551115123125783e-18,0.0630498815601528,1.0,-0.49707602339181284,ns
glass,0.4,test_acc_best,Distill-S vs Baseline-LS,20,0.0011627906976744208,-0.025581395348837216,0.032558139534883714,0.954375557058182,1.0,-0.016666666666666666,ns
glass,0.6,test_acc_best,Distill-S vs Baseline-LS,20,-0.0011627906976744151,-0.0313953488372093,0.029069767441860454,0.9621429582561176,1.0,0.013071895424836602,ns
glass,0.8,test_acc_best,Distill-S vs Baseline-LS,20,-0.010465116279069773,-0.04651162790697676,0.02209302325581394,0.8064765840476857,1.0,-0.07692307692307693,ns
glass,1.0,test_acc_best,Distill-S vs Baseline-LS,20,-0.002325581395348836,-0.027906976744186046,0.022093023255813964,0.9371341954485757,1.0,-0.02564102564102564,ns
wine,0.0,test_acc_best,Distill-S vs Baseline-LS,20,0.009722222222222226,-0.0013888888888888896,0.022222222222222233,0.14189351577032386,1.0,0.5333333333333333,ns
wine,0.2,test_acc_best,Distill-S vs Baseline-LS,20,0.011111111111111117,0.0013888888888888896,0.02361111111111112,0.07074986707637762,1.0,0.8095238095238095,ns
wine,0.4,test_acc_best,Distill-S vs Baseline-LS,20,0.0069444444444444475,-0.0013888888888888896,0.015277777777777784,0.13166801602281422,1.0,0.5555555555555556,ns
wine,0.6,test_acc_best,Distill-S vs Baseline-LS,20,0.002777777777777779,-0.0069444444444444475,0.013888888888888895,0.5574801348628696,1.0,0.2222222222222222,ns
wine,0.8,test_acc_best,Distill-S vs Baseline-LS,20,0.0,-0.005555555555555558,0.005555555555555558,1.0,1.0,0.0,ns
wine,1.0,test_acc_best,Distill-S vs Baseline-LS,20,0.0013888888888888896,-0.005555555555555558,0.008333333333333337,0.7054569861112734,1.0,0.14285714285714285,ns
breastcancer,0.0,test_acc_final,Distill-S vs Baseline-LS,20,0.006578947368421062,0.0004385964912280882,0.013157894736842101,0.07459423033832425,1.0,0.5333333333333333,ns
breastcancer,0.2,test_acc_final,Distill-S vs Baseline-LS,20,0.005263157894736853,0.0004385964912280769,0.010087719298245618,0.06389194034360765,1.0,0.5333333333333333,ns
breastcancer,0.4,test_acc_final,Distill-S vs Baseline-LS,20,0.003947368421052644,-0.001315789473684209,0.009210526315789492,0.1563441156998108,1.0,0.38562091503267976,ns
breastcancer,0.6,test_acc_final,Distill-S vs Baseline-LS,20,0.002631578947368435,-0.001754385964912264,0.006578947368421078,0.18814333089041946,1.0,0.3904761904761905,ns
breastcancer,0.8,test_acc_final,Distill-S vs Baseline-LS,20,0.0030701754385965064,-0.002192982456140352,0.008333333333333349,0.2042660344349192,1.0,0.3333333333333333,ns
breastcancer,1.0,test_acc_final,Distill-S vs Baseline-LS,20,0.000438596491228066,-0.004824561403508798,0.005263157894736853,0.7194375444233914,1.0,0.10989010989010989,ns
digits,0.0,test_acc_final,Distill-S vs Baseline-LS,20,-0.008194444444444443,-0.01305555555555552,-0.003333333333333355,0.007820415211778915,0.14858788902379938,-0.7134502923976608,ns
digits,0.2,test_acc_final,Distill-S vs Baseline-LS,20,-0.011527777777777738,-0.015972222222222176,-0.007083333333333319,0.0005927715861051945,0.013633746480419474,-0.9477124183006536,*
digits,0.4,test_acc_final,Distill-S vs Baseline-LS,20,-0.011527777777777803,-0.016666666666666736,-0.006388888888888927,0.0018397087712537477,0.04047359296758245,-0.8362573099415205,*
digits,0.6,test_acc_final,Distill-S vs Baseline-LS,20,-0.011388888888888888,-0.017222222222222187,-0.005833333333333307,0.0024573426409401117,0.04914685281880223,-0.8128654970760234,*
digits,0.8,test_acc_final,Distill-S vs Baseline-LS,20,-0.01027777777777778,-0.015416666666666672,-0.005277777777777787,0.00206724033431908,0.04341204702070068,-0.8052631578947368,*
digits,1.0,test_acc_final,Distill-S vs Baseline-LS,20,-0.01125000000000001,-0.015694444444444434,-0.007222222222222191,0.0003855608280426811,0.009253459873024346,-0.9532163742690059,**
glass,0.0,test_acc_final,Distill-S vs Baseline-LS,20,0.013953488372093027,-0.011627906976744184,0.039534883720930246,0.37026652745666977,1.0,0.23976608187134502,ns
glass,0.2,test_acc_final,Distill-S vs Baseline-LS,20,-0.015116279069767452,-0.03720930232558141,0.004651162790697655,0.17516329333249014,1.0,-0.37254901960784315,ns
glass,0.4,test_acc_final,Distill-S vs Baseline-LS,20,0.0011627906976744151,-0.02674418604651162,0.03255813953488372,0.6768591875308962,1.0,-0.1111111111111111,ns
glass,0.6,test_acc_final,Distill-S vs Baseline-LS,20,0.0,-0.018604651162790704,0.017441860465116293,0.8758543369471656,1.0,0.04411764705882353,ns
