dataset,beta,group,seed,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc,teacher_ece,teacher_conf_mean,teacher_entropy_mean,teacher_soft_entropy,teacher_soft_conf,agreement_overlap,agreement_nonoverlap
breastcancer,0.4,Baseline-Student,18,22,0.9670329689979553,40.291208893060684,0.03296703100204468,1.0,0.9670329689979553,43,0.9649122807017544,0.9649122807017544,0.08053194731473923,0.09599745273590088,0.014322152786087582,0.026044244306129324,0.07758772373199463,0.9715097546577454,,,,,,,,
breastcancer,0.5,Baseline-Student,18,24,0.9670329689979553,42.17032977938652,0.027472525507539203,0.9945054945054945,0.9670329689979553,45,0.9649122807017544,0.9736842105263158,0.08406835794448853,0.09424102306365967,0.025708023393363293,0.03249469504021762,0.08916626125574112,0.9660430550575256,,,,,,,,
breastcancer,0.6,Baseline-Student,18,35,0.9670329689979553,52.69780233502388,0.03296703100204468,1.0,0.9670329689979553,56,0.956140350877193,0.956140350877193,0.0944930762052536,0.10684341192245483,0.02409347891807557,0.03837069555332785,0.08466076105833054,0.9675716757774353,,,,,,,,
breastcancer,0.7,Baseline-Student,18,40,0.9780219793319702,57.82967045903206,0.021978020668029785,1.0,0.9780219793319702,61,0.9649122807017544,0.9649122807017544,0.08514173328876495,0.09078025072813034,0.017452110323989606,0.03770062745663159,0.10356024652719498,0.9584765434265137,,,,,,,,
breastcancer,0.8,Baseline-Student,18,58,0.9560439586639404,74.46703317761421,0.04395604133605957,1.0,0.9560439586639404,79,0.9736842105263158,0.9649122807017544,0.08770370483398438,0.09877421706914902,0.037814585786116746,0.024991915414207866,0.0999612957239151,0.9604427814483643,,,,,,,,
breastcancer,0.2,Baseline-Student,19,26,0.9890109896659851,45.346153885126114,0.0075643527997683035,0.9965753424657534,0.9890109896659851,47,0.9649122807017544,0.9649122807017544,0.08366875350475311,0.09663274884223938,0.029944006811108505,0.026252294841565584,0.06031818315386772,0.9803146719932556,,,,,,,,
breastcancer,0.3,Baseline-Student,19,26,0.9890109896659851,45.04945060610771,0.007067441706563926,0.996078431372549,0.9890109896659851,47,0.9649122807017544,0.9649122807017544,0.08923175930976868,0.11314073204994202,0.017362405856450405,0.029780422909218007,0.07524871826171875,0.9757549166679382,,,,,,,,
breastcancer,0.4,Baseline-Student,19,27,0.9890109896659851,46.0384615957737,0.010989010334014893,1.0,0.9890109896659851,48,0.9649122807017544,0.9649122807017544,0.08924947679042816,0.10899979621171951,0.013373049727657392,0.02858470406448627,0.06944220513105392,0.9782854318618774,,,,,,,,
breastcancer,0.5,Baseline-Student,19,30,0.9890109896659851,48.912087976932526,0.010989010334014893,1.0,0.9890109896659851,51,0.9649122807017544,0.9649122807017544,0.08708526194095612,0.09896575659513474,0.027332658830441888,0.028219721819225108,0.07755479961633682,0.9747783541679382,,,,,,,,
breastcancer,0.6,Baseline-Student,19,27,0.9890109896659851,45.63736271858215,0.010989010334014893,1.0,0.9890109896659851,48,0.9649122807017544,0.9649122807017544,0.08321405947208405,0.09692363440990448,0.03891703120449133,0.03361993923521878,0.10710639506578445,0.9606360793113708,,,,,,,,
breastcancer,0.7,Baseline-Student,19,37,0.9890109896659851,54.74725288152695,0.03296703100204468,1.0,0.9670329689979553,58,0.9649122807017544,0.956140350877193,0.09835508465766907,0.11076152324676514,0.02802123050940664,0.036503817951470105,0.10383274406194687,0.963135302066803,,,,,,,,
breastcancer,0.8,Baseline-Student,19,32,0.9670329689979553,49.07692325115204,0.04395604133605957,1.0,0.9560439586639404,53,0.9649122807017544,0.956140350877193,0.10020953416824341,0.12292522192001343,0.031165578909087603,0.06136202080207959,0.1388574242591858,0.9471855163574219,,,,,,,,
breastcancer,0.2,Distill-S,0,69,0.9780219793319702,86.53296718001366,0.011704048065290018,0.9897260273972602,0.9780219793319702,90,0.9912280701754386,0.9912280701754386,0.03807781636714935,0.03816629946231842,0.023813518515804356,0.019701037490577028,0.06441880762577057,0.9729135632514954,0.9736842105263158,0.024259923716754044,0.9723616660630784,0.06966018416015908,0.07531532064541949,0.9699839883845457,,0.9726027397260274
breastcancer,0.3,Distill-S,0,15,0.9670329689979553,33.70329678058624,0.03219133545370667,0.9882352941176471,0.9560439586639404,36,0.9912280701754386,0.9824561403508771,0.04005329683423042,0.039592843502759933,0.022202620903650917,0.013009530410431978,0.08513026684522629,0.9708485007286072,0.9736842105263158,0.019516907801763746,0.9830044385493508,0.03905650715016281,0.05345623833003886,0.9763567546485638,,0.9882352941176471
breastcancer,0.4,Distill-S,0,17,0.9670329689979553,35.57692316174507,0.030257411199073214,0.9863013698630136,0.9560439586639404,38,0.9912280701754386,0.9824561403508771,0.041240569204092026,0.03720991685986519,0.027680975826163044,0.027844972254937154,0.09193363040685654,0.967644214630127,1.0,0.012601225801379977,0.98739877419862,0.036009473581268,0.05309703668841311,0.9752388410997893,,0.9771689497716894
breastcancer,0.5,Distill-S,0,16,0.9670329689979553,34.57692316174507,0.027472524852543034,0.9835164835164835,0.9560439586639404,37,0.9736842105263158,0.9824561403508771,0.05451379716396332,0.041860487312078476,0.043793319610127224,0.02326320085609168,0.110130175948143,0.9611555337905884,1.0,0.0119394742918354,0.9880605257081645,0.03250354888007227,0.05357206879375914,0.9751770870202391,,0.978021978021978
breastcancer,0.6,Distill-S,0,20,0.9670329689979553,38.10439571738243,0.05908474693559618,0.9931506849315068,0.9340659379959106,41,0.9736842105263158,0.9824561403508771,0.05502379313111305,0.039632558822631836,0.038371475642187555,0.025332398059075337,0.10512391477823257,0.9633945226669312,0.9824561403508771,0.017454545043004026,0.9909841928361305,0.027195588014084233,0.04052400408160599,0.9829578345570398,,0.9794520547945206
breastcancer,0.7,Distill-S,0,24,0.9450549483299255,42.0054946243763,0.02387612191113564,0.990909090909091,0.9670329689979553,45,0.9736842105263158,0.9824561403508771,0.06187709420919418,0.04786365479230881,0.037584917587146424,0.033094758004472966,0.1257307380437851,0.9552944898605347,0.9824561403508771,0.016606698505565048,0.992249228778452,0.023378360347535147,0.034968719055013475,0.9876359989499969,,0.9545454545454546
breastcancer,0.8,Distill-S,0,37,0.9670329689979553,54.84615397453308,0.04395604133605957,1.0,0.9560439586639404,58,0.9736842105263158,0.9736842105263158,0.05888834223151207,0.04847335070371628,0.03427234030606453,0.029838844872357554,0.10656001418828964,0.9629907608032227,0.9736842105263158,0.021896095507567895,0.994044566999251,0.014626106702442524,0.03838371158022682,0.9827382850543612,,0.9452054794520548
breastcancer,0.2,Distill-S,1,34,0.9780219793319702,52.60439568758011,-0.001994582071696227,0.976027397260274,0.9780219793319702,55,0.9824561403508771,0.9824561403508771,0.09566173702478409,0.09649169445037842,0.019274289147895647,0.012040400191357263,0.06815965473651886,0.9787746071815491,0.956140350877193,0.03286376057254896,0.979837233139529,0.05705045071060944,0.07462058170538112,0.9708881880187079,,0.928082191780822
breastcancer,0.3,Distill-S,1,39,0.9890109896659851,57.69230777025223,-0.0007756955483380068,0.9882352941176471,0.9890109896659851,60,0.9736842105263158,0.9736842105263158,0.10120594501495361,0.10661336779594421,0.019411725956096984,0.019272716421830025,0.05373670160770416,0.98222416639328,0.956140350877193,0.03265075534655193,0.9832098817765476,0.04584480387951126,0.06396960864968396,0.9762715666568943,,0.9686274509803922
breastcancer,0.4,Distill-S,1,70,0.9890109896659851,88.07142868638039,0.0018565902426906922,0.9908675799086758,0.9890109896659851,91,0.9736842105263158,0.9736842105263158,0.10247797518968582,0.10513171553611755,0.022062993886178002,0.019672246355759416,0.043028514832258224,0.983582079410553,0.9649122807017544,0.025908559538559067,0.9814461993351231,0.04329031259176398,0.05754109658486351,0.9777524960133015,,0.9680365296803652
breastcancer,0.5,Distill-S,1,20,0.9780219793319702,38.741758316755295,0.01648351517352431,0.9945054945054945,0.9780219793319702,41,0.9824561403508771,0.9912280701754386,0.07800498604774475,0.0846867486834526,0.009183221741726526,0.02026707195399104,0.0593617781996727,0.9823328256607056,0.956140350877193,0.03925538070991666,0.983692316496985,0.03917295713753982,0.051519162315319514,0.9781865183518719,,0.9835164835164835
breastcancer,0.6,Distill-S,1,35,0.9670329689979553,52.96153858304024,0.0261177159335515,0.9931506849315068,0.9670329689979553,56,0.9824561403508771,0.9912280701754386,0.0819309651851654,0.0883750393986702,0.015400060436181803,0.0159859955310821,0.040418513119220734,0.9865491390228271,0.956140350877193,0.0377327612557178,0.988799114558286,0.028073558137474895,0.04607557084775135,0.9793119855828859,,0.9863013698630136
breastcancer,0.7,Distill-S,1,34,0.9670329689979553,51.89011001586914,0.03296703100204468,1.0,0.9670329689979553,55,0.9912280701754386,0.9912280701754386,0.07250060886144638,0.07667295634746552,0.011493292816898298,0.011543758082808128,0.0397493839263916,0.987204909324646,0.9649122807017544,0.02801220193993014,0.9901191812095512,0.02731328788526006,0.034255247310289484,0.9875978776533106,,0.9818181818181818
breastcancer,0.8,Distill-S,1,75,0.9670329689979553,91.26373648643494,0.03296703100204468,1.0,0.9670329689979553,96,0.9824561403508771,0.9912280701754386,0.06982045620679855,0.07007606327533722,0.01444127737430099,0.014163311113390956,0.03323858976364136,0.9886599779129028,0.9649122807017544,0.031538542932715095,0.9883410660341679,0.02930639787356749,0.04210096653520345,0.9850543153158667,,0.9726027397260274
breastcancer,0.2,Distill-S,2,9,0.9560439586639404,27.4505495429039,0.03710672626756639,0.9931506849315068,0.9560439586639404,30,0.9649122807017544,0.9473684210526315,0.08783420920372009,0.07794470340013504,0.03147135125963311,0.028949268554386343,0.12389875948429108,0.9506398439407349,0.9385964912280702,0.04667113546010232,0.969157379373359,0.06757972178604248,0.07094764964637844,0.9728476028691404,,0.9691780821917808
breastcancer,0.3,Distill-S,2,12,0.9560439586639404,30.13186824321747,0.054169356121736456,0.9882352941176471,0.9340659379959106,33,0.956140350877193,0.956140350877193,0.08771316707134247,0.06932280212640762,0.02703753218316195,0.02740174375082317,0.11082999408245087,0.9558655023574829,0.9473684210526315,0.0335034392340479,0.9735361084012988,0.06840509233089001,0.061902479385622565,0.977868711306689,,0.9803921568627451
breastcancer,0.4,Distill-S,2,13,0.9450549483299255,30.818681448698044,0.05037884162441231,0.9954337899543378,0.9450549483299255,34,0.9736842105263158,0.9649122807017544,0.08129937201738358,0.06643464416265488,0.028857044483485975,0.023324703961087944,0.10606486350297928,0.9583680033683777,0.956140350877193,0.032919445553528416,0.9766854494160533,0.06136646592890286,0.0616863274236905,0.9760846119358036,,0.9771689497716894
breastcancer,0.5,Distill-S,2,13,0.9450549483299255,30.736263871192932,0.05494505167007446,1.0,0.9450549483299255,34,0.956140350877193,0.9649122807017544,0.09092977643013,0.07697281241416931,0.030075915549930776,0.03718044726472152,0.12391474843025208,0.9529658555984497,0.9912280701754386,0.015096076946928865,0.97613199322851,0.057499834782319445,0.047625563279982255,0.9812257513643537,,0.9945054945054945
breastcancer,0.6,Distill-S,2,24,0.9450549483299255,41.09340676665306,0.04395604133605957,1.0,0.9560439586639404,45,0.9473684210526315,0.9473684210526315,0.09002795815467834,0.09033441543579102,0.036947746025888545,0.0333561290774429,0.08489874005317688,0.9674109816551208,0.9912280701754386,0.02106589928118766,0.9823099243505685,0.04678585044777432,0.04686601079669988,0.9819039110900163,,1.0
breastcancer,0.7,Distill-S,2,26,0.9450549483299255,42.26923097670078,0.05494505167007446,1.0,0.9450549483299255,47,0.956140350877193,0.956140350877193,0.1018076241016388,0.1016545370221138,0.025324178892269424,0.030873079571807585,0.09480114281177521,0.9639577269554138,1.0,0.018240845463029565,0.9817591545369705,0.042680489700113226,0.04302403824300048,0.9842282943938099,,1.0
breastcancer,0.8,Distill-S,2,28,0.9340659379959106,43.703296944499016,0.06593406200408936,1.0,0.9340659379959106,49,0.956140350877193,0.956140350877193,0.11281198263168335,0.10691362619400024,0.02532905967612012,0.02923133864737394,0.11520754545927048,0.9548498392105103,0.9912280701754386,0.013331340562780366,0.9824118824923187,0.04239378184499974,0.047363288976470505,0.981938360378606,,1.0
breastcancer,0.2,Distill-S,3,11,0.9560439586639404,29.175824284553528,0.03439710646459504,0.9794520547945206,0.9450549483299255,32,0.9473684210526315,0.956140350877193,0.11381539702415466,0.1104026809334755,0.05669176787660835,0.03462893868747507,0.13130301237106323,0.9489536881446838,0.9298245614035088,0.04385833420008243,0.9585740986386714,0.10320630835339709,0.07268441627547069,0.9712647750443951,,0.9794520547945206
breastcancer,0.3,Distill-S,3,12,0.9560439586639404,30.197802305221558,0.04710191441517253,0.9921568627450981,0.9450549483299255,33,0.9649122807017544,0.9649122807017544,0.10741078108549118,0.09145978093147278,0.023088247629634157,0.031500834644886455,0.1277964562177658,0.9501582980155945,0.9473684210526315,0.04249493042719882,0.9717202826241329,0.07232310207075489,0.06511088724954484,0.9753361646083323,,0.9764705882352941
breastcancer,0.4,Distill-S,3,13,0.9560439586639404,31.3021979033947,0.04124642153308811,0.9863013698630136,0.9450549483299255,34,0.9736842105263158,0.9736842105263158,0.10709550231695175,0.08829961717128754,0.0385902597193132,0.031016720491543158,0.13462390005588531,0.9459272623062134,0.956140350877193,0.03556714530705474,0.975272819029251,0.06873759480716266,0.06907758255819067,0.9726433948137357,,0.9634703196347032
breastcancer,0.5,Distill-S,3,18,0.9780219793319702,36.28021988272667,0.038461535841554095,0.9945054945054945,0.9560439586639404,39,0.9649122807017544,0.9736842105263158,0.09909761697053909,0.08364192396402359,0.03359067492317735,0.02172132855967472,0.1229083463549614,0.9500405192375183,0.956140350877193,0.035529455050078054,0.9757185527879535,0.06410037169992218,0.06846222456129834,0.9736417096673242,,0.9615384615384616
breastcancer,0.6,Distill-S,3,19,0.9780219793319702,37.247252851724625,0.015128705599536607,0.9931506849315068,0.9780219793319702,40,0.9736842105263158,0.9736842105263158,0.10261298716068268,0.08111169934272766,0.0333977122055857,0.026326177413003495,0.13608577847480774,0.9450314044952393,0.956140350877193,0.029342816075620535,0.9854831669528135,0.04485138169735851,0.0686606549976304,0.971900197555326,,0.9726027397260274
breastcancer,0.7,Distill-S,3,23,0.9780219793319702,41.054945170879364,0.021978020668029785,1.0,0.9780219793319702,44,0.9649122807017544,0.956140350877193,0.10726763308048248,0.09552280604839325,0.0245318114757538,0.041706200754433306,0.132387176156044,0.9470762014389038,0.9736842105263158,0.02541426205856084,0.9869851775814777,0.04051651924857865,0.05570218622418568,0.9773536073116057,,0.9727272727272728
breastcancer,0.8,Distill-S,3,32,0.9780219793319702,49.36813202500343,0.021978020668029785,1.0,0.9780219793319702,53,0.9649122807017544,0.9649122807017544,0.11505486071109772,0.10558345913887024,0.03870973513837448,0.040721941935388625,0.13876113295555115,0.9439504742622375,0.9736842105263158,0.0242890693834902,0.9896349171656236,0.03317043158739612,0.06413820061489452,0.9696076090320856,,0.9315068493150684
breastcancer,0.2,Distill-S,4,7,0.9340659379959106,25.181318789720535,0.051520394135827874,0.9965753424657534,0.9450549483299255,28,0.9298245614035088,0.956140350877193,0.13057070970535278,0.11285825073719025,0.04353052586839907,0.025429563041318964,0.11909814178943634,0.9529662132263184,0.9210526315789473,0.06047930834265126,0.9739465286440872,0.06800116542820268,0.06883561864781831,0.9752593330630506,,0.9828767123287672
breastcancer,0.3,Distill-S,4,11,0.9560439586639404,29.14835175871849,0.040034472708608604,0.996078431372549,0.9560439586639404,32,0.9649122807017544,0.956140350877193,0.11060560494661331,0.10284755378961563,0.030872292685927012,0.04178908624147118,0.09104327112436295,0.9626288414001465,0.9385964912280702,0.04627976112875001,0.9774167760558898,0.05691429003592707,0.05718939094641343,0.9801651629732154,,0.9686274509803922
breastcancer,0.4,Distill-S,4,13,0.9450549483299255,30.972527593374252,0.04581263157875026,0.9908675799086758,0.9450549483299255,34,0.956140350877193,0.956140350877193,0.10325676947832108,0.10008811205625534,0.02583662512009601,0.0405193384279285,0.08621039241552353,0.9639913439750671,0.9736842105263158,0.03351787378011711,0.981326438861024,0.05026213146679266,0.05249890056840072,0.979668443556031,,0.9817351598173516
breastcancer,0.5,Distill-S,4,16,0.9560439586639404,33.72527486085892,0.03296703034704862,0.989010989010989,0.9560439586639404,37,0.956140350877193,0.956140350877193,0.09344716370105743,0.08629491925239563,0.028344499437432547,0.031574201688431856,0.09057650715112686,0.9627521634101868,0.9736842105263158,0.021626906436747764,0.9872726783135253,0.039862150911073306,0.039547796184516745,0.9836929229608028,,0.989010989010989
breastcancer,0.6,Distill-S,4,18,0.9450549483299255,35.37362653017044,0.030257411199073214,0.9863013698630136,0.9560439586639404,39,0.9473684210526315,0.956140350877193,0.09613972157239914,0.09731000661849976,0.03341469952934663,0.03136847416559855,0.09759774804115295,0.9608728289604187,0.9736842105263158,0.02397912643047242,0.9878989693011898,0.03275329836610516,0.032830490319235385,0.9855179691968591,,0.9931506849315068
breastcancer,0.7,Distill-S,4,23,0.9450549483299255,39.12637385725975,0.04775224382227117,0.9818181818181818,0.9340659379959106,44,0.956140350877193,0.9649122807017544,0.09612859785556793,0.10029284656047821,0.02167036397415296,0.028356018296459257,0.09496515989303589,0.9619646072387695,0.9736842105263158,0.029060496211360348,0.9892762072259159,0.030815319375759865,0.03021526798249611,0.985461206907311,,0.990909090909091
breastcancer,0.8,Distill-S,4,16,0.8901098966598511,31.340659618377686,0.12087911367416382,1.0,0.8791208863258362,37,0.9385964912280702,0.956140350877193,0.1501278132200241,0.11299240589141846,0.05615890339801185,0.04260377612030298,0.22812721133232117,0.9105983376502991,0.9736842105263158,0.02747857091340846,0.9915284553873555,0.02482749834469362,0.01403394827338836,0.9959327262253956,,1.0
breastcancer,0.2,Distill-S,5,65,1.0,84.0384615957737,-0.006849315068493178,0.9931506849315068,1.0,86,0.956140350877193,0.956140350877193,0.1847180277109146,0.16575053334236145,0.053360407289705786,0.038543625881797404,0.07273374497890472,0.973541796207428,0.956140350877193,0.035214234325873985,0.9630082289215205,0.08642616653959061,0.06733257380374158,0.9728803745019542,,0.976027397260274
breastcancer,0.3,Distill-S,5,54,0.9890109896659851,72.45604404807091,0.0031458730791129597,0.9921568627450981,0.9890109896659851,75,0.9649122807017544,0.9649122807017544,0.12112780660390854,0.1225723996758461,0.034012800245954315,0.03360490265645483,0.05794219672679901,0.9763233661651611,0.956140350877193,0.03528317583154835,0.9809591462126094,0.04962898933608461,0.03440366172797174,0.9871632298663555,,0.984313725490196
breastcancer,0.4,Distill-S,5,248,0.9890109896659851,262.6098904311657,0.006422800288352737,0.9954337899543378,0.9890109896659851,269,0.9649122807017544,0.9649122807017544,0.12619662284851074,0.1258341372013092,0.037196806648321354,0.027243139973857983,0.06015598028898239,0.9713864326477051,0.9649122807017544,0.022455677330730645,0.9810976511581391,0.049719335421362774,0.03373838099007745,0.989277626106671,,0.9726027397260274
breastcancer,0.5,Distill-S,5,79,0.9780219793319702,96.39560455083847,0.01648351517352431,0.9945054945054945,0.9780219793319702,100,0.956140350877193,0.956140350877193,0.14470769464969635,0.13961711525917053,0.03544303408840246,0.03783231241661206,0.04887045919895172,0.9808465242385864,0.9736842105263158,0.025373929111512913,0.988751076816875,0.03534830438736012,0.027248059750649152,0.9909706510285323,,0.978021978021978
breastcancer,0.6,Distill-S,5,37,0.9670329689979553,54.11538478732109,0.0261177159335515,0.9931506849315068,0.9670329689979553,58,0.9473684210526315,0.9473684210526315,0.14478319883346558,0.1582568883895874,0.03616395331265632,0.05637640911236145,0.08144795894622803,0.9676672220230103,0.9736842105263158,0.03172563365013005,0.9872644736158036,0.034604331629872684,0.027319769286770462,0.9896167013632557,,0.9794520547945206
breastcancer,0.7,Distill-S,5,37,0.9670329689979553,53.66483536362648,0.02387612191113564,0.990909090909091,0.9670329689979553,58,0.9385964912280702,0.9385964912280702,0.12693454325199127,0.152721107006073,0.036368097652468775,0.05058294796107109,0.09341374784708023,0.9621429443359375,0.9649122807017544,0.03044394301494596,0.9881849619150144,0.031661193386581535,0.030059439059285355,0.9892646390359044,,0.9818181818181818
breastcancer,0.8,Distill-S,5,110,0.9560439586639404,122.0329675078392,0.04395604133605957,1.0,0.9560439586639404,131,0.9473684210526315,0.9473684210526315,0.2052709311246872,0.21332049369812012,0.05187871738484036,0.05237608468323428,0.0545528344810009,0.9816730618476868,0.9736842105263158,0.02277672761354515,0.9939915782972917,0.02196168622347132,0.031068481428294277,0.9888056892825183,,0.958904109589041
breastcancer,0.2,Distill-S,6,23,0.9450549483299255,40.4175825715065,0.03097244893034845,0.976027397260274,0.9450549483299255,44,1.0,0.9912280701754386,0.0343317985534668,0.03375560790300369,0.0304309652562727,0.029048374347519456,0.09082601964473724,0.9695690274238586,0.9736842105263158,0.016194234352049895,0.9789017733460607,0.059130098876895944,0.05780455323924656,0.9786450077196608,,0.952054794520548
breastcancer,0.3,Distill-S,6,19,0.9450549483299255,36.63186827301979,0.03141563990536855,0.9764705882352941,0.9450549483299255,40,1.0,1.0,0.031779028475284576,0.025714000687003136,0.02845730645614758,0.022724951568402738,0.08741002529859543,0.9715427160263062,0.9912280701754386,0.01059597038796455,0.9873574660382135,0.04218218634922067,0.04676684019435354,0.9823062932991993,,0.9568627450980393
breastcancer,0.4,Distill-S,6,21,0.9450549483299255,38.53296718001366,0.02569120115341117,0.9817351598173516,0.9560439586639404,42,1.0,0.9912280701754386,0.03069523721933365,0.0237677451223135,0.02704060286806341,0.0206099225763689,0.08140534907579422,0.9729593992233276,0.9912280701754386,0.01179145511879447,0.9949695078024624,0.022456371523779016,0.04885376557987266,0.980800559693443,,0.958904109589041
breastcancer,0.5,Distill-S,6,25,0.9450549483299255,42.27472543716431,0.03296702969205245,0.978021978021978,0.9450549483299255,46,0.9912280701754386,0.9824561403508771,0.04068129137158394,0.03354625776410103,0.03206177761680201,0.026531810823239778,0.08605895936489105,0.972093403339386,0.9912280701754386,0.012559471577719274,0.9945331459160707,0.02446009019060939,0.05821714279161794,0.9769351752142263,,0.9505494505494505
breastcancer,0.6,Distill-S,6,27,0.9670329689979553,44.296703457832336,0.03439710646459504,0.9794520547945206,0.9450549483299255,48,0.9824561403508771,0.9824561403508771,0.058467358350753784,0.061468251049518585,0.02530077047515334,0.01270328174557602,0.09261853247880936,0.9703539609909058,1.0,0.003260074704802482,0.9967399252951974,0.014708788097937674,0.04011269243515713,0.982638449223132,,0.9794520547945206
breastcancer,0.7,Distill-S,6,30,0.9670329689979553,47.42307707667351,0.0056943037293174514,0.9727272727272728,0.9670329689979553,51,0.9824561403508771,0.9824561403508771,0.062383778393268585,0.07655543088912964,0.02784671856645952,0.020731205480140524,0.1040036603808403,0.966404139995575,1.0,0.005153011276919032,0.994846988723081,0.017933909774031455,0.0398834788668102,0.9839998064164674,,0.9818181818181818
breastcancer,0.8,Distill-S,6,73,0.9670329689979553,88.12087941169739,0.0055697707280720765,0.9726027397260274,0.9670329689979553,94,0.9736842105263158,0.9736842105263158,0.10246258229017258,0.1314803659915924,0.024592371363388862,0.020694483267633505,0.06752891838550568,0.9794740080833435,0.9912280701754386,0.014464994936168134,0.9900093215973789,0.026720123562616948,0.028132333838070636,0.9882699703021535,,0.9863013698630136
breastcancer,0.2,Distill-S,7,46,0.9780219793319702,64.43406602740288,0.02269305839930491,0.9897260273972602,0.9670329689979553,67,0.9824561403508771,0.9824561403508771,0.059333838522434235,0.06459692120552063,0.019317120836492174,0.02122914738822401,0.05770207941532135,0.9797056317329407,0.9473684210526315,0.029835312725886298,0.9735040986833721,0.06625388327254453,0.08498560821441127,0.9676309055495791,,0.958904109589041
breastcancer,0.3,Distill-S,7,60,0.9780219793319702,78.42857152223587,0.010213314785676886,0.9882352941176471,0.9780219793319702,81,0.9824561403508771,0.9736842105263158,0.06384319067001343,0.07819066196680069,0.014753098550595733,0.02524974523929124,0.05483344942331314,0.981152355670929,0.9649122807017544,0.02635701365171757,0.9780599587798877,0.05612759528365382,0.06606428731230449,0.9768317387072983,,0.9647058823529412
breastcancer,0.4,Distill-S,7,70,0.9890109896659851,88.39010998606682,-0.0027096198029714635,0.9863013698630136,0.9890109896659851,91,0.9824561403508771,0.9824561403508771,0.05851802974939346,0.06333447992801666,0.018849810487345596,0.020916047326305403,0.03538946062326431,0.988547682762146,0.9824561403508771,0.016123463998457585,0.9903608950296392,0.03174418905375676,0.05126058411126119,0.9818814718183968,,0.9726027397260274
breastcancer,0.5,Distill-S,7,111,0.9890109896659851,128.76373639702797,-6.549960573920544e-10,0.989010989010989,0.9890109896659851,132,0.9824561403508771,0.9824561403508771,0.06726918369531631,0.07048240303993225,0.020352035238031703,0.020915915568669584,0.03554573282599449,0.9879239201545715,0.9824561403508771,0.012479706816849097,0.9878574326322895,0.03699479948190144,0.05925695444537054,0.9784463746849519,,0.978021978021978
breastcancer,0.6,Distill-S,7,95,0.9890109896659851,113.12087923288345,-0.0027096198029714635,0.9863013698630136,0.9890109896659851,116,0.9824561403508771,0.9824561403508771,0.06248614192008972,0.06598696857690811,0.016316992149018356,0.01631135009882738,0.028508372604846954,0.99104243516922,0.9824561403508771,0.012875234930464033,0.9909749215733173,0.024829927766700507,0.05491295416149386,0.9763867774822721,,0.9863013698630136
breastcancer,0.7,Distill-S,7,114,0.9890109896659851,131.7142858505249,-0.007192807847803295,0.9818181818181818,0.9890109896659851,135,0.9824561403508771,0.9824561403508771,0.06597809493541718,0.06927697360515594,0.019794861475626577,0.01730824248832564,0.02573043666779995,0.9911662340164185,0.9824561403508771,0.016469536247916118,0.9905429957418798,0.02267920667996813,0.056125274177278556,0.9746427653547339,,0.9636363636363636
breastcancer,0.8,Distill-S,7,131,1.0,148.59340673685074,-0.0273972602739726,0.9726027397260274,1.0,152,0.9824561403508771,0.9824561403508771,0.07409688085317612,0.0775180459022522,0.01578308668052943,0.016407452654420302,0.026434721425175667,0.9922124147415161,0.9824561403508771,0.011195799469659411,0.9893193294533161,0.023034162839682383,0.04975065425883916,0.97991685754748,,0.9726027397260274
breastcancer,0.2,Distill-S,8,62,1.0,79.73626387119293,-0.010273972602739767,0.9897260273972602,1.0,83,0.9649122807017544,0.9649122807017544,0.12082876265048981,0.13177023828029633,0.02954552570978801,0.027563534807740604,0.06835771352052689,0.9714548587799072,0.9385964912280702,0.05206598656612161,0.9682936959918523,0.06974121117966967,0.048265837166164914,0.9824050557082433,,0.9897260273972602
breastcancer,0.3,Distill-S,8,122,1.0,140.18681329488754,-0.007843137254901933,0.9921568627450981,1.0,143,0.956140350877193,0.956140350877193,0.12761414051055908,0.12873952090740204,0.032594347209261174,0.034448434386336976,0.04718227684497833,0.9816837906837463,0.9649122807017544,0.03662621331129707,0.9745049693004154,0.06131037727273137,0.033765790738292285,0.9882226949628765,,0.9921568627450981
breastcancer,0.4,Distill-S,8,120,1.0,138.56043964624405,-0.004566210045662156,0.9954337899543378,1.0,141,0.9736842105263158,0.9736842105263158,0.13820482790470123,0.13887017965316772,0.03005032162917288,0.03125074767229849,0.046415917575359344,0.9809045195579529,0.9736842105263158,0.02782388511519339,0.9740031785841117,0.05882546633727781,0.03082215968896203,0.9887834163176409,,0.9908675799086758
breastcancer,0.5,Distill-S,8,19,0.9560439586639404,36.69230782985687,0.05494505167007446,1.0,0.9450549483299255,40,0.9736842105263158,0.9649122807017544,0.10821875929832458,0.1276359111070633,0.026460050490864542,0.023915348868620994,0.08420247584581375,0.966567873954773,0.9736842105263158,0.02197722821238536,0.976465001654542,0.05852731667603001,0.03057758523585973,0.9889267945962494,,0.9945054945054945
breastcancer,0.6,Distill-S,8,203,0.9780219793319702,216.16483557224274,0.021978020668029785,1.0,0.9780219793319702,224,0.9736842105263158,0.9736842105263158,0.14279966056346893,0.14535336196422577,0.020810536648097788,0.028334339982584902,0.0448249988257885,0.9817899465560913,0.9736842105263158,0.030328191931336346,0.9781725634513874,0.05092906807326945,0.02775073216015569,0.9903052917934557,,1.0
