dataset,alpha,metric,contrast,n_seeds,mean_diff,ci_low,ci_high,p_wilcoxon,p_holm,r_rank_biserial,sig
Digits,0.6,final_gen_gap,Distill-S vs Baseline-Half,20,-0.005743372870528165,-0.010531441131752459,-0.00156370244855466,0.03464849828700821,0.5890244708791396,-0.5672514619883041,
Digits,0.8,final_gen_gap,Distill-S vs Baseline-Half,20,-0.001652479285779196,-0.005049834538413123,0.0015703772465820063,0.5729747361434683,1.0,-0.14736842105263157,
Digits,1.0,final_gen_gap,Distill-S vs Baseline-Half,20,-0.0006968647241592409,-0.00278744995594024,0.0010452985763549792,0.4764705627185175,1.0,-0.24242424242424243,
Glass,0.0,final_gen_gap,Distill-S vs Baseline-Half,20,-0.044181575334590426,-0.0682651166995798,-0.01990567881775944,0.0042209625244140625,0.09286117553710938,-0.7047619047619048,
Glass,0.2,final_gen_gap,Distill-S vs Baseline-Half,20,-0.055115080398062025,-0.07566069187461463,-0.03254475431597752,0.0016040993781695268,0.03689428569789912,-0.8047619047619048,*
Glass,0.4,final_gen_gap,Distill-S vs Baseline-Half,20,-0.038533663382564774,-0.06636880994922874,-0.009931252148488317,0.01531219482421875,0.29093170166015625,-0.6095238095238096,
Glass,0.6,final_gen_gap,Distill-S vs Baseline-Half,20,-0.024104851095572793,-0.05343188987801904,0.005328757313174572,0.14737523138731304,1.0,-0.37894736842105264,
Glass,0.8,final_gen_gap,Distill-S vs Baseline-Half,20,-0.00281329809323603,-0.030435310957980338,0.02559729971207566,0.9358520318812181,1.0,-0.021052631578947368,
Glass,1.0,final_gen_gap,Distill-S vs Baseline-Half,20,0.0006820136006327589,-0.015409740421219158,0.01677322765029426,0.9721083035664853,1.0,0.01098901098901099,
Wine,0.0,final_gen_gap,Distill-S vs Baseline-Half,20,-0.00444862581135934,-0.013377204903385084,0.0045112718837825765,0.15573963895882859,1.0,-0.5555555555555556,
Wine,0.2,final_gen_gap,Distill-S vs Baseline-Half,20,-0.007142862677574147,-0.01428573139011857,0.0,0.06836531288935432,0.9571143804509605,-0.8095238095238095,
Wine,0.4,final_gen_gap,Distill-S vs Baseline-Half,20,-0.002662909396907731,-0.011560152078929692,0.005357140302658089,0.41636567790816525,1.0,-0.4,
Wine,0.6,final_gen_gap,Distill-S vs Baseline-Half,20,-0.005357143282890315,-0.014285719394683821,0.00178571343421936,0.25683925795785656,1.0,-0.6,
Wine,0.8,final_gen_gap,Distill-S vs Baseline-Half,20,2.9802322353000845e-09,-0.00535714030265808,0.005357149243354786,0.6547208460185769,1.0,0.3333333333333333,
Wine,1.0,final_gen_gap,Distill-S vs Baseline-Half,20,0.0,0.0,0.0,,,0.0,
