key,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc
"('breastcancer', 'sens-KD', 1.0, 0.5, 2)",13,0.9450549483299255,30.736263871192932,0.05494505167007446,1.0,0.9450549483299255,34,0.956140350877193,0.9649122807017544,0.09092977643013,0.07697281241416931,0.030075915549930776,0.03718044726472152,0.12391474843025208,0.9529658555984497,0.9912280701754386
"('breastcancer', 'sens-KD', 1.0, 0.7, 2)",13,0.9450549483299255,30.747252881526947,0.05494505167007446,1.0,0.9450549483299255,34,0.956140350877193,0.9649122807017544,0.09201621264219284,0.07380539923906326,0.03190591669919198,0.046583231603890135,0.12628315389156342,0.9523310661315918,0.9912280701754386
"('breastcancer', 'sens-KD', 2.0, 0.3, 2)",11,0.9450549483299255,28.86813199520111,0.05494505167007446,1.0,0.9450549483299255,32,0.956140350877193,0.9649122807017544,0.09551610797643661,0.06837652623653412,0.030152837435404485,0.02693867840264973,0.10871200263500214,0.9575293064117432,0.9912280701754386
"('breastcancer', 'sens-KD', 2.0, 0.5, 2)",11,0.9450549483299255,28.862637490034103,0.05494505167007446,1.0,0.9450549483299255,32,0.956140350877193,0.9649122807017544,0.09673307836055756,0.06245915964245796,0.02056117120542021,0.023975356106172525,0.1007789745926857,0.960352897644043,0.9912280701754386
"('breastcancer', 'sens-KD', 2.0, 0.7, 2)",10,0.9560439586639404,27.917582541704178,0.05494505167007446,1.0,0.9450549483299255,31,0.9473684210526315,0.9649122807017544,0.10429517924785614,0.0601537823677063,0.038105353451611666,0.022678996387280916,0.10917434096336365,0.9582039713859558,0.9912280701754386
"('breastcancer', 'sens-KD', 4.0, 0.3, 2)",9,0.9450549483299255,26.983516603708267,0.05494505167007446,1.0,0.9450549483299255,30,0.9473684210526315,0.9649122807017544,0.11132105439901352,0.061716530472040176,0.04253529613478139,0.022658870408409523,0.11775167286396027,0.955657958984375,0.9912280701754386
"('breastcancer', 'sens-KD', 4.0, 0.5, 2)",9,0.9340659379959106,26.967033088207245,0.05494505167007446,1.0,0.9450549483299255,30,0.9473684210526315,0.9649122807017544,0.1140197142958641,0.0588797964155674,0.023317936742514863,0.023180039828283747,0.10997599363327026,0.9587810039520264,0.9912280701754386
"('breastcancer', 'sens-KD', 4.0, 0.7, 2)",9,0.9340659379959106,26.95604407787323,0.05494505167007446,1.0,0.9450549483299255,30,0.9473684210526315,0.9649122807017544,0.11667654663324356,0.058009445667266846,0.031880830463610225,0.02357180390441627,0.1066683754324913,0.959985077381134,0.9912280701754386
"('breastcancer', 'sens-LS', 0.05, 3)",25,0.9670329689979553,43.093406707048416,0.05494505167007446,1.0,0.9450549483299255,46,0.9736842105263158,0.9736842105263158,0.10234197229146957,0.09614986181259155,0.05897568558391772,0.050832651163402354,0.20164139568805695,0.9287261962890625,
"('breastcancer', 'sens-LS', 0.1, 3)",19,0.9780219793319702,37.27472537755966,0.04395604133605957,1.0,0.9560439586639404,40,0.9736842105263158,0.9736842105263158,0.14325621724128723,0.12719491124153137,0.08725948291912414,0.07778460205646982,0.28846803307533264,0.8897534608840942,
"('breastcancer', 'sens-LS', 0.2, 3)",19,0.9670329689979553,37.1538462638855,0.04395604133605957,1.0,0.9560439586639404,40,0.9736842105263158,0.9736842105263158,0.1996326446533203,0.18439166247844696,0.1360816850996854,0.12239317883524976,0.3983413577079773,0.838329553604126,
"('breastcancer', 'sens-LS', 0.3, 3)",19,0.9670329689979553,37.08791220188141,0.04395604133605957,1.0,0.9560439586639404,40,0.9736842105263158,0.9649122807017544,0.252286434173584,0.23569898307323456,0.1804635399266293,0.16136490252980012,0.4775041937828064,0.793220579624176,
"('breastcancer', 'sens-KD', 1.0, 0.3, 3)",18,0.9780219793319702,36.505494594573975,0.021978020668029785,1.0,0.9780219793319702,39,0.9736842105263158,0.9736842105263158,0.09214229881763458,0.0775638222694397,0.03790586088833055,0.020767861813829627,0.1175314337015152,0.9533538222312927,0.956140350877193
"('breastcancer', 'sens-KD', 1.0, 0.5, 3)",18,0.9780219793319702,36.28021988272667,0.038461535841554095,0.9945054945054945,0.9560439586639404,39,0.9649122807017544,0.9736842105263158,0.09909761697053909,0.08364192396402359,0.03359067492317735,0.02172132855967472,0.1229083463549614,0.9500405192375183,0.956140350877193
"('breastcancer', 'sens-KD', 1.0, 0.7, 3)",16,0.9670329689979553,33.91208803653717,0.005494502219524966,0.9505494505494505,0.9450549483299255,37,0.9473684210526315,0.9649122807017544,0.116133913397789,0.09496068954467773,0.037181291663855864,0.032013859665184656,0.13966701924800873,0.9443949460983276,0.956140350877193
"('breastcancer', 'sens-KD', 2.0, 0.3, 3)",16,0.9670329689979553,34.269230872392654,0.038461535841554095,0.9945054945054945,0.9560439586639404,37,0.9736842105263158,0.9736842105263158,0.09983259439468384,0.07970034331083298,0.030952239245699127,0.022326624707171797,0.10388290882110596,0.9565452337265015,0.956140350877193
"('breastcancer', 'sens-KD', 2.0, 0.5, 3)",16,0.9560439586639404,33.82417595386505,0.03296702969205245,0.978021978021978,0.9450549483299255,37,0.956140350877193,0.9649122807017544,0.11000774800777435,0.08942873775959015,0.027386528358124815,0.016738438292553556,0.10249697417020798,0.9571000933647156,0.956140350877193
"('breastcancer', 'sens-KD', 2.0, 0.7, 3)",16,0.9560439586639404,33.85164847970009,-0.016483519103500877,0.9395604395604396,0.9560439586639404,37,0.9473684210526315,0.9649122807017544,0.12233603000640869,0.10226233303546906,0.03278381259817823,0.020027877468811846,0.10234057903289795,0.958830714225769,0.956140350877193
"('breastcancer', 'sens-KD', 4.0, 0.3, 3)",18,0.9560439586639404,35.71978035569191,0.04395604068106351,0.989010989010989,0.9450549483299255,39,0.9649122807017544,0.9649122807017544,0.10307174175977707,0.08769594132900238,0.03291665148316765,0.028107675021154847,0.08701521158218384,0.9646702408790588,0.956140350877193
"('breastcancer', 'sens-KD', 4.0, 0.5, 3)",16,0.9560439586639404,33.78021991252899,0.005494502219524966,0.9505494505494505,0.9450549483299255,37,0.9473684210526315,0.9649122807017544,0.12066532671451569,0.10141057521104813,0.022937018620340418,0.0314724319859555,0.09096211194992065,0.9622067809104919,0.956140350877193
"('breastcancer', 'sens-KD', 4.0, 0.7, 3)",18,0.9560439586639404,35.67032980918884,-0.005494508769485984,0.9395604395604396,0.9450549483299255,39,0.9385964912280702,0.9649122807017544,0.12364228069782257,0.11257418990135193,0.04118639805860684,0.030802353432303947,0.0870160460472107,0.9651979804039001,0.956140350877193
"('breastcancer', 'sens-LS', 0.05, 4)",100,0.9560439586639404,113.96703332662582,0.04395604133605957,1.0,0.9560439586639404,121,0.9473684210526315,0.9473684210526315,0.14051993191242218,0.1414853185415268,0.03073779898777341,0.029958909540845617,0.1526220291852951,0.954993486404419,
"('breastcancer', 'sens-LS', 0.1, 4)",77,0.9560439586639404,92.06593436002731,0.04395604133605957,1.0,0.9560439586639404,98,0.956140350877193,0.956140350877193,0.15194302797317505,0.1515863537788391,0.04998184871255303,0.04914703860617518,0.22826457023620605,0.9287460446357727,
"('breastcancer', 'sens-LS', 0.2, 4)",61,0.9560439586639404,76.84065958857536,0.05494505167007446,1.0,0.9450549483299255,82,0.9473684210526315,0.956140350877193,0.18727539479732513,0.18903954327106476,0.09420228579588107,0.09961786343340286,0.34477704763412476,0.8792734742164612,
"('breastcancer', 'sens-LS', 0.3, 4)",57,0.9450549483299255,72.80769255757332,0.05494505167007446,1.0,0.9450549483299255,78,0.9473684210526315,0.9473684210526315,0.23105719685554504,0.2315930724143982,0.13957283737366658,0.13799322697154262,0.4381548762321472,0.8312503099441528,
"('breastcancer', 'sens-KD', 1.0, 0.3, 4)",16,0.9560439586639404,33.78021991252899,0.04395604133605957,1.0,0.9560439586639404,37,0.956140350877193,0.9649122807017544,0.09262187033891678,0.09266116470098495,0.026675740354939515,0.03517204523086545,0.08932540565729141,0.9628195762634277,0.9736842105263158
"('breastcancer', 'sens-KD', 1.0, 0.5, 4)",16,0.9560439586639404,33.72527486085892,0.03296703034704862,0.989010989010989,0.9560439586639404,37,0.956140350877193,0.956140350877193,0.09344716370105743,0.08629491925239563,0.028344499437432547,0.031574201688431856,0.09057650715112686,0.9627521634101868,0.9736842105263158
"('breastcancer', 'sens-KD', 1.0, 0.7, 4)",16,0.9450549483299255,33.44505509734154,0.04395604068106351,0.989010989010989,0.9450549483299255,37,0.956140350877193,0.9649122807017544,0.09496498107910156,0.08519688993692398,0.020298016698736904,0.02461901307106018,0.09105441719293594,0.9637133479118347,0.9736842105263158
"('breastcancer', 'sens-KD', 2.0, 0.3, 4)",16,0.9450549483299255,33.68131881952286,0.04395604133605957,1.0,0.9560439586639404,37,0.9649122807017544,0.9649122807017544,0.09482088685035706,0.08551933616399765,0.02905514313463576,0.032038408413267945,0.06580336391925812,0.972047746181488,0.9736842105263158
"('breastcancer', 'sens-KD', 2.0, 0.5, 4)",257,0.9560439586639404,263.90109968185425,0.03296703034704862,0.989010989010989,0.9560439586639404,278,0.9736842105263158,0.9736842105263158,0.08764578402042389,0.08985377103090286,0.02477118216062847,0.02509282660066036,0.04375519976019859,0.9818662405014038,0.9736842105263158
"('breastcancer', 'sens-KD', 2.0, 0.7, 4)",7,0.8901098966598511,24.71978035569191,0.03846153518655793,0.9835164835164835,0.9450549483299255,28,0.9210526315789473,0.9736842105263158,0.15798917412757874,0.08616635203361511,0.052447881614952785,0.027425775925318394,0.19749096035957336,0.9267097115516663,0.9736842105263158
"('breastcancer', 'sens-KD', 4.0, 0.3, 4)",185,0.9560439586639404,195.01648411154747,0.04395604133605957,1.0,0.9560439586639404,206,0.9824561403508771,0.9824561403508771,0.08897298574447632,0.08916119486093521,0.03193417139220656,0.03213535275375634,0.04394954815506935,0.980986475944519,0.9736842105263158
"('breastcancer', 'sens-KD', 4.0, 0.5, 4)",185,0.9560439586639404,194.91758301854134,0.03296703034704862,0.989010989010989,0.9560439586639404,206,0.9736842105263158,0.9736842105263158,0.08930929005146027,0.08953776210546494,0.024730544341237927,0.024768523479762834,0.04544486477971077,0.981046199798584,0.9736842105263158
"('breastcancer', 'sens-KD', 4.0, 0.7, 4)",224,0.9450549483299255,230.67033046483994,0.04395604068106351,0.989010989010989,0.9450549483299255,245,0.9736842105263158,0.9736842105263158,0.09166258573532104,0.09211678802967072,0.022084605798386694,0.021990131913569938,0.04622659087181091,0.9814648032188416,0.9736842105263158
"('breastcancer', 'sens-LS', 0.05, 5)",45,0.9890109896659851,63.51648360490799,0.0,1.0,1.0,66,0.9473684210526315,0.9385964912280702,0.1577775925397873,0.154365673661232,0.05887051371105931,0.03874268500428452,0.19354353845119476,0.9277339577674866,
"('breastcancer', 'sens-LS', 0.1, 5)",57,1.0,75.64285722374916,0.010989010334014893,1.0,0.9890109896659851,78,0.956140350877193,0.956140350877193,0.15917640924453735,0.16081076860427856,0.06145816570834109,0.05302609006563822,0.25400403141975403,0.9075905084609985,
"('breastcancer', 'sens-LS', 0.2, 5)",56,0.9780219793319702,74.24175834655762,0.021978020668029785,1.0,0.9780219793319702,77,0.9473684210526315,0.956140350877193,0.19230897724628448,0.19295813143253326,0.11185141665893687,0.09380505482355753,0.3612091541290283,0.8639342784881592,
"('breastcancer', 'sens-LS', 0.3, 5)",56,0.9670329689979553,73.92857155203819,0.03296703100204468,1.0,0.9670329689979553,77,0.9649122807017544,0.956140350877193,0.23346152901649475,0.23140719532966614,0.14253049827458564,0.1404501806225693,0.4433390498161316,0.8223817348480225,
"('breastcancer', 'sens-KD', 1.0, 0.3, 5)",59,0.9780219793319702,76.92307704687119,0.021978020668029785,1.0,0.9780219793319702,80,0.9473684210526315,0.9473684210526315,0.17242427170276642,0.1662701964378357,0.044917091465832934,0.03941688202975088,0.05073822662234306,0.9814806580543518,0.9736842105263158
"('breastcancer', 'sens-KD', 1.0, 0.5, 5)",79,0.9780219793319702,96.39560455083847,0.01648351517352431,0.9945054945054945,0.9780219793319702,100,0.956140350877193,0.956140350877193,0.14470769464969635,0.13961711525917053,0.03544303408840246,0.03783231241661206,0.04887045919895172,0.9808465242385864,0.9736842105263158
"('breastcancer', 'sens-KD', 1.0, 0.7, 5)",98,0.9780219793319702,114.71428591012955,-0.005494506804497701,0.9725274725274725,0.9780219793319702,119,0.956140350877193,0.956140350877193,0.13175657391548157,0.13155096769332886,0.042803513376336345,0.036674582121665016,0.05225639417767525,0.9793952703475952,0.9736842105263158
"('breastcancer', 'sens-KD', 2.0, 0.3, 5)",176,0.9890109896659851,192.7637364566326,0.010989010334014893,1.0,0.9890109896659851,197,0.9649122807017544,0.9649122807017544,0.14728063344955444,0.13520866632461548,0.04468617418356109,0.03298006925666541,0.04903068393468857,0.9773266315460205,0.9736842105263158
"('breastcancer', 'sens-KD', 2.0, 0.5, 5)",108,0.9890109896659851,125.47802212834358,-0.005494506149501643,0.9835164835164835,0.9890109896659851,129,0.956140350877193,0.956140350877193,0.1282126009464264,0.13067284226417542,0.034188820604692416,0.04278693805661117,0.04968773201107979,0.97800612449646,0.9736842105263158
"('breastcancer', 'sens-KD', 2.0, 0.7, 5)",148,0.9890109896659851,163.58791235089302,-0.016483517138512593,0.9725274725274725,0.9890109896659851,169,0.956140350877193,0.956140350877193,0.12698054313659668,0.12281514704227448,0.036140609728662586,0.030450711647669472,0.0499473437666893,0.9787130951881409,0.9736842105263158
"('breastcancer', 'sens-KD', 4.0, 0.3, 5)",72,0.9890109896659851,89.72527486085892,0.010989009679018835,0.989010989010989,0.9780219793319702,93,0.956140350877193,0.956140350877193,0.12947724759578705,0.1326342523097992,0.04107562648622613,0.03279322594927068,0.0469944104552269,0.9793510437011719,0.9736842105263158
"('breastcancer', 'sens-KD', 4.0, 0.5, 5)",110,0.9890109896659851,127.17582434415817,-1.3099922258064112e-09,0.978021978021978,0.9780219793319702,131,0.956140350877193,0.956140350877193,0.12363806366920471,0.12455464154481888,0.027835140625635788,0.028072731013883627,0.046891339123249054,0.9802520275115967,0.9736842105263158
"('breastcancer', 'sens-KD', 4.0, 0.7, 5)",87,0.9780219793319702,104.10989028215408,-0.005494506804497701,0.9725274725274725,0.9780219793319702,108,0.9649122807017544,0.9649122807017544,0.11659327149391174,0.11705413460731506,0.03875775609100074,0.03884504186479669,0.047227054834365845,0.979905903339386,0.9736842105263158
"('breastcancer', 'sens-LS', 0.05, 6)",38,0.9670329689979553,55.785714417696,0.03296703100204468,1.0,0.9670329689979553,59,0.956140350877193,0.9473684210526315,0.12299573421478271,0.11975319683551788,0.04300892928190396,0.0631695991022545,0.19430100917816162,0.9314214587211609,
"('breastcancer', 'sens-LS', 0.1, 6)",42,0.9780219793319702,60.02197813987732,0.021978020668029785,1.0,0.9780219793319702,63,0.9473684210526315,0.9649122807017544,0.14144283533096313,0.13075067102909088,0.07325334350268045,0.06282949970479597,0.27545949816703796,0.9015079736709595,
"('breastcancer', 'sens-LS', 0.2, 6)",47,0.9780219793319702,65.08791220188141,0.021978020668029785,1.0,0.9780219793319702,68,0.9649122807017544,0.9649122807017544,0.1770322024822235,0.17216570675373077,0.13146276432171203,0.12112480297423245,0.37791216373443604,0.8554703593254089,
"('breastcancer', 'sens-LS', 0.3, 6)",51,0.9780219793319702,69.03296715021133,0.021978020668029785,1.0,0.9780219793319702,72,0.9736842105263158,0.9649122807017544,0.22145859897136688,0.22267183661460876,0.1595183051469033,0.17210949303811057,0.4554649293422699,0.8141658902168274,
"('breastcancer', 'sens-KD', 1.0, 0.3, 6)",25,0.9450549483299255,42.554945200681686,0.03296703034704862,0.989010989010989,0.9560439586639404,46,0.9736842105263158,0.9824561403508771,0.054412778466939926,0.053137775510549545,0.027035955274314214,0.018535941316370378,0.08976948261260986,0.9715447425842285,0.9912280701754386
"('breastcancer', 'sens-KD', 1.0, 0.5, 6)",25,0.9450549483299255,42.27472543716431,0.03296702969205245,0.978021978021978,0.9450549483299255,46,0.9912280701754386,0.9824561403508771,0.04068129137158394,0.03354625776410103,0.03206177761680201,0.026531810823239778,0.08605895936489105,0.972093403339386,0.9912280701754386
"('breastcancer', 'sens-KD', 1.0, 0.7, 6)",25,0.9560439586639404,42.15934082865715,0.010989007059034384,0.945054945054945,0.9340659379959106,46,1.0,1.0,0.030318383127450943,0.023400645703077316,0.026462194166685403,0.021089988842345118,0.07909096032381058,0.973537802696228,0.9912280701754386
"('breastcancer', 'sens-KD', 2.0, 0.3, 6)",25,0.9450549483299255,42.43406608700752,0.027472524852543034,0.9835164835164835,0.9560439586639404,46,0.9824561403508771,0.9824561403508771,0.030970374122262,0.02785315550863743,0.02367707668689259,0.015073704092126142,0.05697894096374512,0.9795101881027222,0.9912280701754386
"('breastcancer', 'sens-KD', 2.0, 0.5, 6)",25,0.9340659379959106,42.18681335449219,0.021978018703041502,0.967032967032967,0.9450549483299255,46,1.0,1.0,0.019912397488951683,0.017263319343328476,0.01769999349326418,0.015670465272769593,0.05293184518814087,0.9823000431060791,0.9912280701754386
"('breastcancer', 'sens-KD', 2.0, 0.7, 6)",25,0.9340659379959106,41.93956062197685,0.005494501564528909,0.9395604395604396,0.9340659379959106,46,1.0,0.9912280701754386,0.017960375174880028,0.01731191575527191,0.01580393628070229,0.014740879075569018,0.04773399978876114,0.9841960668563843,0.9912280701754386
"('breastcancer', 'sens-KD', 4.0, 0.3, 6)",31,0.9450549483299255,47.95054963231087,0.02197801935803756,0.978021978021978,0.9560439586639404,52,1.0,1.0,0.017572753131389618,0.0166774895042181,0.015587366463845235,0.0150382283486818,0.04699370265007019,0.984412670135498,0.9912280701754386
"('breastcancer', 'sens-KD', 4.0, 0.5, 6)",31,0.9340659379959106,47.56043976545334,0.010989007714030552,0.9560439560439561,0.9450549483299255,52,1.0,0.9912280701754386,0.017041219398379326,0.01714651845395565,0.014909759425280389,0.01428732903380143,0.04445940628647804,0.9850901365280151,0.9912280701754386
"('breastcancer', 'sens-KD', 4.0, 0.7, 6)",46,0.9340659379959106,61.532967299222946,0.005494501564528909,0.9395604395604396,0.9340659379959106,67,0.9912280701754386,0.9912280701754386,0.019744563847780228,0.021633654832839966,0.014819997967335215,0.014428543417077316,0.03910834714770317,0.9887984395027161,0.9912280701754386
"('breastcancer', 'sens-LS', 0.05, 7)",13,0.9890109896659851,31.587912172079086,0.04395604068106351,0.989010989010989,0.9450549483299255,34,0.9824561403508771,0.9824561403508771,0.08849786967039108,0.0752461776137352,0.04634724583542137,0.03657984890435871,0.18195296823978424,0.9383745193481445,
"('breastcancer', 'sens-LS', 0.1, 7)",10,0.9670329689979553,28.670329749584198,0.03296703034704862,0.989010989010989,0.9560439586639404,31,0.9824561403508771,0.9824561403508771,0.11907408386468887,0.09843601286411285,0.07547647074649208,0.05889736246644405,0.2528463900089264,0.9091362357139587,
"('breastcancer', 'sens-LS', 0.2, 7)",8,0.9780219793319702,26.791208863258362,0.03296703034704862,0.989010989010989,0.9560439586639404,29,0.9824561403508771,0.9824561403508771,0.17065468430519104,0.15324766933918,0.12982422479412012,0.11925339071374189,0.3539382517337799,0.8619735240936279,
"('breastcancer', 'sens-LS', 0.3, 7)",83,0.9670329689979553,99.11538484692574,0.03296703100204468,1.0,0.9670329689979553,104,0.9736842105263158,0.9649122807017544,0.21156969666481018,0.2172146737575531,0.14138949858514885,0.14411702438404686,0.43434208631515503,0.8322947025299072,
"('breastcancer', 'sens-KD', 1.0, 0.3, 7)",115,0.9890109896659851,131.95054963231087,0.010989010334014893,1.0,0.9890109896659851,136,0.9824561403508771,0.9824561403508771,0.07412741333246231,0.07686936110258102,0.02180918632892135,0.022266373822563516,0.033389799296855927,0.9874527454376221,0.9824561403508771
"('breastcancer', 'sens-KD', 1.0, 0.5, 7)",111,0.9890109896659851,128.76373639702797,-6.549960573920544e-10,0.989010989010989,0.9890109896659851,132,0.9824561403508771,0.9824561403508771,0.06726918369531631,0.07048240303993225,0.020352035238031703,0.020915915568669584,0.03554573282599449,0.9879239201545715,0.9824561403508771
"('breastcancer', 'sens-KD', 1.0, 0.7, 7)",112,0.9890109896659851,130.12637373805046,-0.02197802263301807,0.967032967032967,0.9890109896659851,133,0.9824561403508771,0.9824561403508771,0.0668073371052742,0.06810690462589264,0.01952476145928361,0.019629722624494268,0.03767518699169159,0.9876955151557922,0.9824561403508771
"('breastcancer', 'sens-KD', 2.0, 0.3, 7)",110,0.9890109896659851,127.40109905600548,0.010989010334014893,1.0,0.9890109896659851,131,0.9824561403508771,0.9824561403508771,0.06694997847080231,0.06739800423383713,0.019129082821963076,0.01939117176490912,0.03345493972301483,0.989153265953064,0.9824561403508771
"('breastcancer', 'sens-KD', 2.0, 0.5, 7)",84,0.9890109896659851,102.0769231915474,-0.005494506804497701,0.9725274725274725,0.9780219793319702,105,0.9824561403508771,0.9824561403508771,0.0649450346827507,0.06644079089164734,0.018779279370056905,0.018785051086492654,0.03481841832399368,0.9890276789665222,0.9824561403508771
"('breastcancer', 'sens-KD', 2.0, 0.7, 7)",103,0.9780219793319702,120.16483533382416,-0.01648351779350865,0.9615384615384616,0.9780219793319702,124,0.9824561403508771,0.9824561403508771,0.06697138398885727,0.06723649799823761,0.014080354519057642,0.01435478789764533,0.03378993272781372,0.9896973967552185,0.9824561403508771
"('breastcancer', 'sens-KD', 4.0, 0.3, 7)",110,0.9780219793319702,127.13186830282211,0.010989009679018835,0.989010989010989,0.9780219793319702,131,0.9824561403508771,0.9824561403508771,0.06613582372665405,0.0655309185385704,0.018738296993991734,0.01859190118940248,0.030379466712474823,0.9909180998802185,0.9824561403508771
"('breastcancer', 'sens-KD', 4.0, 0.5, 7)",133,0.9780219793319702,149.43956065177917,-0.005494506804497701,0.9725274725274725,0.9780219793319702,154,0.9824561403508771,0.9824561403508771,0.06577982008457184,0.06544645875692368,0.014370604042421325,0.016640571125766706,0.030856238678097725,0.9909119606018066,0.9824561403508771
"('breastcancer', 'sens-KD', 4.0, 0.7, 7)",84,0.9780219793319702,101.26373642683029,-0.01648351779350865,0.9615384615384616,0.9780219793319702,105,0.9824561403508771,0.9824561403508771,0.06885092705488205,0.0681176483631134,0.016297648350397764,0.016277748764606963,0.03120633400976658,0.9908653497695923,0.9824561403508771
"('breastcancer', 'sens-LS', 0.05, 8)",42,0.9560439586639404,59.20329686999321,0.05494505167007446,1.0,0.9450549483299255,63,0.9649122807017544,0.9649122807017544,0.10625884681940079,0.11109233647584915,0.03444983248125041,0.028706232706705734,0.16842134296894073,0.9451195597648621,
"('breastcancer', 'sens-LS', 0.1, 8)",46,0.9560439586639404,62.87362655997276,0.05494505167007446,1.0,0.9450549483299255,67,0.9649122807017544,0.9649122807017544,0.12494520843029022,0.1255335807800293,0.056970812772449655,0.05754089616892628,0.23897388577461243,0.9215329885482788,
"('breastcancer', 'sens-LS', 0.2, 8)",40,0.9560439586639404,57.104395776987076,0.04395604133605957,1.0,0.9560439586639404,61,0.9649122807017544,0.9649122807017544,0.17046260833740234,0.1685350090265274,0.10384656462753028,0.10417196206879199,0.35196173191070557,0.8729621767997742,
"('breastcancer', 'sens-LS', 0.3, 8)",116,0.9670329689979553,130.45054978132248,0.03296703100204468,1.0,0.9670329689979553,137,0.9824561403508771,0.9824561403508771,0.2156091183423996,0.21776753664016724,0.16028902928034466,0.16191669409735163,0.4407017230987549,0.8278270959854126,
"('breastcancer', 'sens-KD', 1.0, 0.3, 8)",19,0.9670329689979553,36.82417595386505,0.05494505167007446,1.0,0.9450549483299255,40,0.9736842105263158,0.9649122807017544,0.1068529561161995,0.13029608130455017,0.025585267104600615,0.02879456574456734,0.080940380692482,0.968142032623291,0.9736842105263158
"('breastcancer', 'sens-KD', 1.0, 0.5, 8)",19,0.9560439586639404,36.69230782985687,0.05494505167007446,1.0,0.9450549483299255,40,0.9736842105263158,0.9649122807017544,0.10821875929832458,0.1276359111070633,0.026460050490864542,0.023915348868620994,0.08420247584581375,0.966567873954773,0.9736842105263158
"('breastcancer', 'sens-KD', 1.0, 0.7, 8)",19,0.9450549483299255,36.620879262685776,0.06043955650958388,0.9945054945054945,0.9340659379959106,40,0.9736842105263158,0.9649122807017544,0.11095783114433289,0.1267179399728775,0.03773182473684608,0.020829697450002002,0.08842208236455917,0.9641627073287964,0.9736842105263158
"('breastcancer', 'sens-KD', 2.0, 0.3, 8)",191,0.9780219793319702,202.91758289933205,0.021978020668029785,1.0,0.9780219793319702,212,0.9736842105263158,0.9736842105263158,0.12727691233158112,0.12719959020614624,0.02277855967220507,0.02287644775290238,0.0465884655714035,0.9811544418334961,0.9736842105263158
"('breastcancer', 'sens-KD', 2.0, 0.5, 8)",216,0.9780219793319702,227.2252752482891,0.01648351517352431,0.9945054945054945,0.9780219793319702,237,0.9736842105263158,0.9736842105263158,0.12619251012802124,0.1261667162179947,0.020515440325987934,0.0200513433991817,0.046819884330034256,0.9815110564231873,0.9736842105263158
"('breastcancer', 'sens-KD', 2.0, 0.7, 8)",279,0.9780219793319702,287.950550109148,0.01648351517352431,0.9945054945054945,0.9780219793319702,300,0.9736842105263158,0.9736842105263158,0.12224413454532623,0.12476035207509995,0.026574741852910862,0.02664580418352492,0.04824792221188545,0.9798840284347534,0.9736842105263158
"('breastcancer', 'sens-KD', 4.0, 0.3, 8)",281,0.9780219793319702,290.04945108294487,0.01648351517352431,0.9945054945054945,0.9780219793319702,300,0.9649122807017544,0.9736842105263158,0.12421880662441254,0.12468437850475311,0.019824988486473988,0.01760269047921161,0.05181761085987091,0.9769783616065979,0.9736842105263158
"('breastcancer', 'sens-KD', 4.0, 0.5, 8)",299,0.9780219793319702,290.3461543619633,0.01648351517352431,0.9945054945054945,0.9780219793319702,300,0.9736842105263158,0.9736842105263158,0.1234157457947731,0.1234157457947731,0.03341370611860038,0.03341370611860038,0.053512874990701675,0.976179838180542,0.9736842105263158
"('breastcancer', 'sens-KD', 4.0, 0.7, 8)",298,0.9780219793319702,290.0164840519428,0.01648351517352431,0.9945054945054945,0.9780219793319702,300,0.9736842105263158,0.9736842105263158,0.1228538453578949,0.12281355261802673,0.026230337849834473,0.03206887161522578,0.052132800221443176,0.9773351550102234,0.9736842105263158
"('breastcancer', 'sens-LS', 0.05, 9)",159,0.9780219793319702,173.04395639896393,0.021978020668029785,1.0,0.9780219793319702,180,0.9298245614035088,0.9298245614035088,0.15933963656425476,0.1646081656217575,0.05465381814722429,0.05572487544595149,0.1560187190771103,0.9558139443397522,
"('breastcancer', 'sens-LS', 0.1, 9)",108,0.9780219793319702,123.00000029802322,0.021978020668029785,1.0,0.9780219793319702,129,0.9298245614035088,0.9298245614035088,0.158259779214859,0.1623685210943222,0.07533954371485792,0.07655746319837736,0.23414430022239685,0.9279412627220154,
"('breastcancer', 'sens-LS', 0.2, 9)",144,0.9670329689979553,157.33516523241997,0.03296703100204468,1.0,0.9670329689979553,165,0.9298245614035088,0.9298245614035088,0.19755589962005615,0.19915547966957092,0.11849095058022882,0.1194672553162826,0.34740281105041504,0.8816485404968262,
"('breastcancer', 'sens-LS', 0.3, 9)",68,0.9780219793319702,83.82417607307434,0.03296703100204468,1.0,0.9670329689979553,89,0.9298245614035088,0.9298245614035088,0.23058860003948212,0.23609453439712524,0.15558361954856337,0.14754309884288855,0.4382716715335846,0.8309476971626282,
"('breastcancer', 'sens-KD', 1.0, 0.3, 9)",37,0.9780219793319702,54.10989028215408,0.021978020668029785,1.0,0.9780219793319702,58,0.9649122807017544,0.956140350877193,0.12530241906642914,0.13839496672153473,0.015541503826777108,0.03529369674230877,0.06468477100133896,0.9733841419219971,0.956140350877193
