dataset,alpha,metric,contrast,n_seeds,mean_diff,ci_low,ci_high,p_wilcoxon,p_holm,r_rank_biserial,sig
wine,0.8,test_acc_final,Distill-S vs Baseline-Half,20,-0.002777777777777779,-0.008333333333333337,0.002777777777777779,0.31731050786291415,1.0,-0.5,ns
wine,1.0,test_acc_final,Distill-S vs Baseline-Half,20,-0.0013888888888888896,-0.0069444444444444475,0.004166666666666668,0.6547208460185769,1.0,-0.2,ns
breastcancer,0.0,test_loss_best,Distill-S vs Baseline-Half,20,-0.016079969890415668,-0.03746828321367502,0.004675924661569287,0.069580078125,1.0,-0.4666666666666667,ns
breastcancer,0.2,test_loss_best,Distill-S vs Baseline-Half,20,-0.010896419174969191,-0.026960175782442093,0.0008657775912433887,0.2305126190185547,1.0,-0.3142857142857143,ns
breastcancer,0.4,test_loss_best,Distill-S vs Baseline-Half,20,-0.0077427728101611025,-0.022818618197925362,0.004630969832651312,0.7285060882568359,1.0,-0.09523809523809523,ns
breastcancer,0.6,test_loss_best,Distill-S vs Baseline-Half,20,-0.008904556557536122,-0.02524764643050731,0.0030355788022279613,0.8694877624511719,1.0,-0.047619047619047616,ns
breastcancer,0.8,test_loss_best,Distill-S vs Baseline-Half,20,-0.004707699920982114,-0.013718082623090563,0.0010624972148798565,0.956329345703125,1.0,0.01904761904761905,ns
breastcancer,1.0,test_loss_best,Distill-S vs Baseline-Half,20,-0.0035245695151388647,-0.009059505299665031,0.00033274500630795753,0.8408222198486328,1.0,-0.05714285714285714,ns
digits,0.0,test_loss_best,Distill-S vs Baseline-Half,20,-0.017686084657907494,-0.028354921396821737,-0.006791933476924904,0.009435653686523438,0.21702003479003906,-0.6476190476190476,ns
digits,0.2,test_loss_best,Distill-S vs Baseline-Half,20,-0.01045353934168818,-0.021804310809820926,0.0015712595079093877,0.10539817810058594,1.0,-0.41904761904761906,ns
digits,0.4,test_loss_best,Distill-S vs Baseline-Half,20,-0.00877966359257699,-0.022892867103219038,0.006496976343914866,0.13272666931152344,1.0,-0.3904761904761905,ns
digits,0.6,test_loss_best,Distill-S vs Baseline-Half,20,-0.005313907563686375,-0.0189197546802461,0.008628712296485902,0.4523754119873047,1.0,-0.2,ns
digits,0.8,test_loss_best,Distill-S vs Baseline-Half,20,-0.006730248406529439,-0.01984047003090386,0.007198471231386039,0.4304332733154297,1.0,-0.20952380952380953,ns
digits,1.0,test_loss_best,Distill-S vs Baseline-Half,20,-0.011092428117990485,-0.018209243370220066,-0.004588655782863495,0.0042209625244140625,0.1013031005859375,-0.7047619047619048,ns
glass,0.0,test_loss_best,Distill-S vs Baseline-Half,20,-0.06254657506942748,-0.12086474388837813,-0.00887877136468888,0.09730720520019531,1.0,-0.42857142857142855,ns
glass,0.2,test_loss_best,Distill-S vs Baseline-Half,20,-0.003920975327491754,-0.03912651777267458,0.028658630102872864,0.7285060882568359,1.0,0.09523809523809523,ns
glass,0.4,test_loss_best,Distill-S vs Baseline-Half,20,-0.03982954025268552,-0.08725399814546103,-5.109019577508018e-05,0.17685317993164062,1.0,-0.3523809523809524,ns
glass,0.6,test_loss_best,Distill-S vs Baseline-Half,20,-0.02107347846031187,-0.07253247179090976,0.017305738180875756,0.5958194732666016,1.0,-0.14285714285714285,ns
glass,0.8,test_loss_best,Distill-S vs Baseline-Half,20,-0.01709828674793243,-0.06608631603419778,0.01946581624448297,0.7841262817382812,1.0,-0.0761904761904762,ns
glass,1.0,test_loss_best,Distill-S vs Baseline-Half,20,0.0049881517887115645,-0.012757848873734457,0.033238596022129065,0.20244979858398438,1.0,-0.3333333333333333,ns
wine,0.0,test_loss_best,Distill-S vs Baseline-Half,20,-0.01755014210939407,-0.03798809719504788,0.0015526968101039523,0.13272666931152344,1.0,-0.3904761904761905,ns
wine,0.2,test_loss_best,Distill-S vs Baseline-Half,20,-0.008474856708198792,-0.026668590893968957,0.008117060619406393,0.6476554870605469,1.0,-0.12380952380952381,ns
wine,0.4,test_loss_best,Distill-S vs Baseline-Half,20,-0.00268314904533326,-0.017249225937994193,0.011371808595722524,0.956329345703125,1.0,0.01904761904761905,ns
wine,0.6,test_loss_best,Distill-S vs Baseline-Half,20,0.005297384504228832,-0.005186879214597862,0.016153482435038304,0.40909767150878906,1.0,0.21904761904761905,ns
wine,0.8,test_loss_best,Distill-S vs Baseline-Half,20,0.0022514136508107216,-0.005870780933182672,0.01058713890379295,0.47490501403808594,1.0,0.19047619047619047,ns
wine,1.0,test_loss_best,Distill-S vs Baseline-Half,20,-0.0032510293647646884,-0.009055623922031367,0.0023120362719055297,0.40909767150878906,1.0,-0.21904761904761905,ns
breastcancer,0.0,test_loss_final,Distill-S vs Baseline-Half,20,-0.034785475884564224,-0.06335316402488389,-0.007221962751937121,0.0042209625244140625,0.08864021301269531,-0.7047619047619048,ns
breastcancer,0.2,test_loss_final,Distill-S vs Baseline-Half,20,-0.026226265472359938,-0.04648904691624918,-0.009023295270162624,0.009435653686523438,0.18871307373046875,-0.6476190476190476,ns
breastcancer,0.4,test_loss_final,Distill-S vs Baseline-Half,20,-0.023826729995198546,-0.04389416154939681,-0.0058002230821875955,0.021484375,0.38671875,-0.580952380952381,ns
breastcancer,0.6,test_loss_final,Distill-S vs Baseline-Half,20,-0.02015377257484942,-0.04165660026017576,-0.0030779484566300906,0.04405403137207031,0.704864501953125,-0.5142857142857142,ns
breastcancer,0.8,test_loss_final,Distill-S vs Baseline-Half,20,-0.014261007704772049,-0.0276564645813778,-0.0040297255507903175,0.017181396484375,0.326446533203125,-0.6,ns
breastcancer,1.0,test_loss_final,Distill-S vs Baseline-Half,20,-0.010462927888147528,-0.020348045246792016,-0.0029896458541042994,0.0010166168212890625,0.023382186889648438,-0.7904761904761904,*
digits,0.0,test_loss_final,Distill-S vs Baseline-Half,20,-0.022206705808639524,-0.034945696583017695,-0.009701002249494193,0.002712249755859375,0.05966949462890625,-0.7333333333333333,ns
digits,0.2,test_loss_final,Distill-S vs Baseline-Half,20,-0.015525959432125088,-0.028025946132838722,-0.002653376217931515,0.03623390197753906,0.6159763336181641,-0.5333333333333333,ns
digits,0.4,test_loss_final,Distill-S vs Baseline-Half,20,-0.013553765788674354,-0.027538798339664935,0.0015940594859421304,0.04405403137207031,0.704864501953125,-0.5142857142857142,ns
digits,0.6,test_loss_final,Distill-S vs Baseline-Half,20,-0.010102530196309103,-0.02636077728122476,0.005492932088673075,0.16495704650878906,1.0,-0.3619047619047619,ns
digits,0.8,test_loss_final,Distill-S vs Baseline-Half,20,-0.012346103787422175,-0.02550743658095597,0.00016919134184718238,0.10539817810058594,1.0,-0.41904761904761906,ns
digits,1.0,test_loss_final,Distill-S vs Baseline-Half,20,-0.015309762954711915,-0.02308835246600208,-0.00806207515299321,0.0003948211669921875,0.0094757080078125,-0.8380952380952381,**
glass,0.0,test_loss_final,Distill-S vs Baseline-Half,20,-0.0412961930036545,-0.10209502749145032,0.014948582276701913,0.38837623596191406,1.0,-0.22857142857142856,ns
glass,0.2,test_loss_final,Distill-S vs Baseline-Half,20,-5.0696730613741805e-05,-0.044114812016487155,0.03756785757839672,0.4304332733154297,1.0,0.20952380952380953,ns
glass,0.4,test_loss_final,Distill-S vs Baseline-Half,20,-0.026602238416671736,-0.06466731533408165,0.006861850917339345,0.38837623596191406,1.0,-0.22857142857142856,ns
glass,0.6,test_loss_final,Distill-S vs Baseline-Half,20,-0.00954085886478424,-0.0342622687667608,0.015254371315240843,0.47490501403808594,1.0,-0.19047619047619047,ns
glass,0.8,test_loss_final,Distill-S vs Baseline-Half,20,0.006174194812774658,-0.01412096709012984,0.02657227829098703,0.7011814117431641,1.0,0.10476190476190476,ns
glass,1.0,test_loss_final,Distill-S vs Baseline-Half,20,0.003602162003517173,-0.012282639443874364,0.027816637456417135,0.2942523956298828,1.0,-0.2761904761904762,ns
wine,0.0,test_loss_final,Distill-S vs Baseline-Half,20,-0.017888862872496254,-0.03811350966570899,0.0011959509726147855,0.17685317993164062,1.0,-0.3523809523809524,ns
wine,0.2,test_loss_final,Distill-S vs Baseline-Half,20,-0.010028039570897814,-0.027768736779689784,0.006329773578327159,0.49800872802734375,1.0,-0.18095238095238095,ns
wine,0.4,test_loss_final,Distill-S vs Baseline-Half,20,-0.003985510114580389,-0.018871442331001145,0.010835399955976767,0.7561664581298828,1.0,-0.08571428571428572,ns
wine,0.6,test_loss_final,Distill-S vs Baseline-Half,20,0.004212569817900644,-0.006476312791928681,0.01525124449399299,0.47490501403808594,1.0,0.19047619047619047,ns
wine,0.8,test_loss_final,Distill-S vs Baseline-Half,20,0.0017555469647049856,-0.0067380480375141,0.010511630305554685,0.6476554870605469,1.0,0.12380952380952381,ns
wine,1.0,test_loss_final,Distill-S vs Baseline-Half,20,-0.0027620710432529425,-0.008636182895861563,0.0029019102721940795,0.4304332733154297,1.0,-0.20952380952380953,ns
