dataset,alpha,metric,contrast,n_seeds,mean_diff,ci_low,ci_high,p_wilcoxon,p_holm,r_rank_biserial,sig
fashion_mnist,0.4,test_loss_best,Distill-S vs Baseline-Half,20,-0.008278289437294011,-0.013035096544772405,-0.0031112477369606515,0.006389617919921875,0.0255584716796875,-0.6761904761904762,*
fashion_mnist,0.6,test_loss_best,Distill-S vs Baseline-Half,20,-0.00430348366498948,-0.009874878711998472,0.0014302683435380493,0.21616744995117188,0.6073493957519531,-0.3238095238095238,ns
fashion_mnist,0.8,test_loss_best,Distill-S vs Baseline-Half,20,-0.003294831514358533,-0.008130840342491877,0.0015196846984326835,0.20244979858398438,0.6073493957519531,-0.3333333333333333,ns
fashion_mnist,1.0,test_loss_best,Distill-S vs Baseline-Half,20,-0.000371140986680997,-0.0052029323950410055,0.004144908078014852,0.956329345703125,0.956329345703125,0.01904761904761905,ns
fashion_mnist,0.0,test_loss_final,Distill-S vs Baseline-Half,20,-0.23690646663308143,-0.2529614228755236,-0.2206722018308938,1.9073486328125e-06,1.1444091796875e-05,-1.0,***
fashion_mnist,0.2,test_loss_final,Distill-S vs Baseline-Half,20,-0.2261163979768753,-0.24464630983769894,-0.20706320844590664,1.9073486328125e-06,1.1444091796875e-05,-1.0,***
fashion_mnist,0.4,test_loss_final,Distill-S vs Baseline-Half,20,-0.2268810823559761,-0.24370770059525965,-0.20960229689255358,1.9073486328125e-06,1.1444091796875e-05,-1.0,***
fashion_mnist,0.6,test_loss_final,Distill-S vs Baseline-Half,20,-0.1892408773303032,-0.20788058109581475,-0.1713754026964307,1.9073486328125e-06,1.1444091796875e-05,-1.0,***
fashion_mnist,0.8,test_loss_final,Distill-S vs Baseline-Half,20,-0.15960212647914887,-0.17627951823174953,-0.14344527676701546,1.9073486328125e-06,1.1444091796875e-05,-1.0,***
fashion_mnist,1.0,test_loss_final,Distill-S vs Baseline-Half,20,-0.02685144543647766,-0.05225079260766507,-0.0018992568179964945,0.09730720520019531,0.09730720520019531,-0.42857142857142855,ns
